doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
mn64b603e4b0d203,32123,121304e,0,238,11
mn0014eba8d9b74d,317112,26995n,1,173,7
mn01dac62fa7e73e,198249,128898e,0,334,14
mncd1fa8d1840b95,333469,56360n,1,477,15
mn22615403b3b0cf,200665,123521n,1,270,13
mnc0161a0ecee714,73131,54911e,0,354,15
mn5aa761f0fc70c4,18413,27233c,2,201,9
mne43f145fd10b31,246361,12983c,2,91,1
mnf084fd7d53ebaa,292154,97575e,0,126,4
mnc3c850ed8d3926,69353,132531c,2,237,11
mne64c84c245b143,368066,69106e,0,358,15
mn9d04600efa72f9,332636,25336n,1,264,13
mn7ee500d8c1cfec,310632,56666n,1,71,0
mn6128df779988e6,292630,116415e,0,141,5
mn2eefd2860c9fb2,40534,6553c,2,215,10
mn7a8a8b35075823,227749,77677e,0,435,15
mnac2e9a0901e3a0,309907,17105n,1,154,6
mn10ddbbb4bc7795,76291,34305e,0,186,8
mn525ef25a1c1a56,30434,106776n,1,190,8
mn262490f745cd78,301336,135151n,1,170,7
mn1c688d386decd3,283050,8630n,1,55,0
mn971cb8a4c01095,177404,43317c,2,176,7
mnc6f87a8f684084,228667,54570n,1,166,6
mn49d7c97bfee0bb,264563,94760e,0,179,7
mn1403f12d5a0605,171764,32439n,1,239,11
mnc58802765da447,391708,76973n,1,98,2
mnec3cd7dba6dca6,16489,13248c,2,135,4
mnf81de861357046,116332,32183c,2,217,10
mn2392ebcbb15458,246868,81930e,0,184,8
mn42cdb6fa8a09d7,347505,28421n,1,197,9
mn014eb82cb854c4,124613,98615c,2,219,10
mn730f3d359ab039,57431,71262n,1,164,6
mn7dbaf38505afc7,154272,55742n,1,221,10
mn9b577a18abe8b5,81862,103132c,2,80,1
mnba6e8d59889dcb,372946,89460n,1,195,9
mn1ca7f5869b4ef1,156712,73916n,1,279,13
mn947e1526687479,370972,77275n,1,86,1
mn966f7a30c7e6ae,290734,61414n,1,116,3
mnde8332d56bb00b,250998,105662e,0,202,9
mn436772865fccfd,26016,78770e,0,132,4
mna482245e5945e8,66826,22317c,2,236,11
mne3ad6cd3a0f2dd,380845,131953e,0,202,9
mne2b83f682ec33e,107524,27904n,1,117,3
mn6b7e373e84f9be,21180,47386e,0,357,15
mn44dec792faf81a,19595,61487n,1,159,6
mn63a2a2c86d5263,80800,51217c,2,64,0
mna1af2d287bea1b,386578,122936n,1,252,12
mnbbae083aac36d2,119060,37569e,0,140,5
mnfd370e3bf5a42b,141627,124313c,2,196,9
mn173a828b253d3c,156191,127520n,1,118,3
mnfc6a03a0bb1c73,302716,62267c,2,157,6
mne57bd260ca7771,122679,9008e,0,246,12
mn58d65d6a97539f,218465,132314c,2,56,0
mn631824667e2dca,317778,107821e,0,79,1
mn4d13086bbe7e11,206705,89167e,0,182,8
mndd5209e2d28ee3,116378,73065c,2,253,12
mnfe6c7bfe967def,350419,90233e,0,273,13
mncd760db2f0032c,368951,33832e,0,179,7
mn1585970edd5353,223522,71813c,2,171,7
mn9367f2b9cba28c,65446,19700n,1,96,2
mnff577eeffe80f9,3959,113948c,2,206,9
mn1ef943cde9240f,14415,69984n,1,92,1
mna856335acc8c02,231201,81144c,2,293,14
mn22a507248bd41f,387868,24832e,0,55,0
mn4f6bdf7a0473bd,383642,93922n,1,144,5
mn727d71be4c79bd,305700,131024n,1,224,10
mnc5e96cb033035d,329587,33244n,1,176,7
mn26461d1af47c56,271142,83499n,1,165,6
mnf2c6d4820c7a64,362894,40134n,1,196,9
mn2ff71024b70b60,106668,81485n,1,261,12
mn5a32a2636fea40,115051,108506c,2,137,4
mn97502185f80f6b,212056,23149n,1,196,9
mneeca728d389044,363448,106763e,0,166,6
mn03351a8b2bf805,43198,110437c,2,77,0
mndcf405cb170ba5,183982,4467n,1,158,6
mn807973694a38f1,119246,15348n,1,204,9
mnd0b392dc00982b,136617,118527e,0,165,6
mn0b8e9928b0ccd9,182990,139316n,1,161,6
mn47d7561734c215,54633,98054n,1,356,15
mn1e6e4af4abf8d4,66141,6689n,1,253,12
mn1bd05f55d23a9e,197928,55391n,1,151,5
mn50a262856dbe83,27295,144749n,1,61,0
mnbe6b08e5c53afe,67373,87495n,1,152,5
mnb5c44fc8f04492,320755,38355n,1,200,9
mn80fd3ffad0ab37,289819,24642n,1,74,0
mndf93a0bdde69e5,176434,109206c,2,170,7
mn92354daa01806e,371735,124419e,0,233,11
mn3e2c55414f235c,63822,138626e,0,337,15
mn71faf0dc245fca,326611,109691e,0,265,13
mnf641946d2e2a25,302953,60847n,1,116,3
mn30badaf897ca9b,130841,99714n,1,157,6
mnf3792a258fe785,377712,127526e,0,356,15
mn38af9cd4ef08ce,44247,99998e,0,309,14
mn965631fc5f3f0c,255066,17675n,1,173,7
mn71af87afe89ff9,16692,122655n,1,131,4
mn4e7b6426cb3f24,373384,20418e,0,176,7
mn425c075d40bb52,81122,139948n,1,232,11
mn6775da3cb212d8,194293,38385c,2,264,13
mn047fec9f2f235a,390530,123529e,0,199,9
mne2d597496e8f99,147504,82098n,1,167,7
mnbae18f8eef65e8,283637,40499c,2,204,9
mn44961296794fa5,48611,42046c,2,258,12
mneb897810a51476,80075,101236e,0,231,11
mn8654104db3f078,119861,49047e,0,266,13
mn177025b34dc309,326582,124073n,1,170,7
mnf7ecaafaff0df0,230776,36367c,2,316,14
mn4c1c8c202bf183,312301,69888n,1,157,6
mneed2ac2bfb13b2,299345,126541n,1,250,12
mna5f09875b7bfab,276926,136449n,1,257,12
mn3261846ee695da,389696,84990c,2,151,5
mn3c9e21c9c25d19,270244,17536e,0,155,6
mnf0653dccce9df5,81988,73397n,1,302,14
mne14f41a2ff3549,230967,131682e,0,163,6
mn07ec2913c48226,387062,74301n,1,136,4
mnff9bf0308fb77b,137307,22853n,1,152,5
mnc7cb0f0d9e0ded,286407,121539n,1,197,9
mn8978cf71d03591,303495,61158c,2,117,3
mne985ecbd88684d,190450,35888e,0,232,11
mn40b44f86b09b03,204854,99551c,2,197,9
mn517c66d439862e,14571,131181c,2,236,11
mn841a58c8c5bfdd,363746,119162c,2,90,1
mn61a5d68711863e,187256,97061c,2,90,1
mn54f41bda5904c8,363463,26224n,1,183,8
mn46fdba130bd192,308536,69894c,2,249,12
mn6d9d1de042deb0,96790,30293e,0,179,7
mnff48503aa12bde,245748,83970n,1,132,4
mn32f2353375fad1,287352,6997c,2,194,8
mn2a54d1d0683a76,350841,82781n,1,211,10
mn24df701d9bc6b7,192841,80857e,0,295,14
mnd9eef1342df002,265868,96333e,0,175,7
mnc4fd6a68e0bea1,298803,88930n,1,180,8
mnb292b3f4c814d7,366125,141990c,2,240,11
mnedf57acd4c7c45,35336,76892c,2,188,8
mn3bba84fd77890a,41949,68834c,2,160,6
mn8711629aac1f0e,363771,38832n,1,291,13
mn4d479bef4d1a91,111597,34414n,1,125,3
mn5dc3109add9fe3,276514,70814e,0,319,14
mnc0d1d55e27da9e,166571,73357c,2,244,12
mnd621d323f1cdff,155246,44049n,1,96,2
mn12a7036b0795ce,33804,37918c,2,127,4
mn5a495ed118316d,40939,54446e,0,165,6
mn9d708dcb676a3c,255692,128676e,0,262,12
mn6746f5af09bae2,362493,104406c,2,186,8
mn4f68628bc7886c,105073,122781c,2,180,7
mn59090037458083,151301,23783c,2,139,4
mnd0678c2c52c6cf,128614,143739e,0,122,3
mnc7d0f6fef1534e,719,56860n,1,214,10
mn1c66ffa980bfc2,231391,37410c,2,188,8
mnea4b602b967ad3,213858,51620n,1,215,10
mn685c126774e4f6,23348,12448n,1,162,6
mne8d97fc4309652,215851,1498c,2,163,6
mn5dfd94d1bad0f4,149963,99390n,1,190,8
mn48ed4a591a0f0a,370273,71903c,2,240,11
mn2c38c11bc2449b,126400,139147c,2,177,7
mn53e0b4dd9091c6,206621,87349n,1,165,6
mne9f8eee4263dff,62274,7530e,0,299,14
mna16e8aab4cee68,44695,92523c,2,115,3
mn27c06afca9d6d5,64992,58679e,0,93,1
mnfa40e22a7f65ca,227581,33798n,1,160,6
mnebb79e5cfcba4e,36677,141629c,2,127,4
mn8aeb3288f32149,387459,101124e,0,531,15
mne5a2d1c27cadf4,198654,31136c,2,193,8
mnd737cba4be29f9,289435,122559e,0,202,9
mn28818fcd838684,124043,40572n,1,249,12
mnb173423bf1b4b4,180438,93393c,2,398,15
mn8c2bbd8a38443f,185387,111345n,1,141,5
mne12026388ea9cb,216979,13493c,2,145,5
mn8e2a0e4fe26ad6,76362,44850c,2,295,14
mn1c6dddf14da2e0,78525,112291n,1,208,9
mnf5232729efd80a,184622,13600n,1,95,2
mn3cd4470cdca211,188007,26444c,2,171,7
mnbafd9887fe7010,265409,102737e,0,147,5
mnf2bc9cbf0370cc,160604,33154c,2,361,15
mn304a85d60b9a37,108323,28516e,0,136,4
mn3fa0d4bb421385,275916,105083e,0,295,14
mnacd6007d86db56,258493,30346n,1,111,2
mnab536623f06fa5,352036,60067e,0,265,13
mnbb226227fab86d,37248,31201n,1,306,14
mndd8b6add294eab,163667,12320c,2,246,12
mn0b7176b3977f8c,103755,73588n,1,195,8
mn64b44676a37ef1,191819,102103c,2,182,8
mne741be7185f9bd,284089,48339e,0,175,7
mn00bf53df91bc13,11144,40725c,2,326,14
mn882c9214801f53,266838,93706e,0,92,1
mn58de645960f2c6,290482,41360n,1,108,2
mn598b1c5b3af792,118586,138093e,0,425,15
mnd811a201a96c59,228353,86944e,0,273,13
mn20109daca6d11c,384327,85156e,0,143,5
mn04e77a1e02c5cd,76808,65262c,2,356,15
mna86773bf4f8345,302268,46572c,2,231,11
mn2548ca49e81dbf,354018,69936n,1,171,7
mn5b53383c8479ba,147254,144373e,0,180,7
mna43d94eb765033,4909,16624c,2,76,0
mncb4d8ae1f3dabe,338217,26842c,2,86,1
mnb31e2f59aa20d1,159763,82017c,2,61,0
mn9463939afdc1ba,27911,45972n,1,138,4
mn206cc3bb98e984,344192,36849n,1,134,4
mn97eb9ef54a10e8,318414,52407e,0,104,2
mn2fdb2726d5a225,353421,13454e,0,243,11
mn537e5b15cf8bba,185735,7083n,1,221,10
mne3e6251f10db1a,27400,89842e,0,75,0
mn124192779f196b,8904,90606n,1,330,14
mn9518449897e788,244558,57139n,1,241,11
mndc686546bca91f,315105,35034c,2,247,12
mne14e56266fc0f2,389160,124463n,1,152,5
mn1d2ad18907f591,346762,111194e,0,106,2
mnc5b8a6ed9183b0,322388,67589e,0,145,5
mnbc8e717c52604f,46523,6068c,2,170,7
mn175ad6124e97d0,288576,136776c,2,146,5
mn88e4b69c86d0d4,324353,13001c,2,137,4
mn2eb5b5f85e482a,294800,135635c,2,288,13
mnf90876e2bd4bcd,133008,51888e,0,406,15
mn2e5fc55ae8c02a,261842,58121c,2,114,3
mnded7c862745c92,25209,53460n,1,225,10
mn0c8938f30d5d00,28693,126216e,0,146,5
mn90e0650c2282d1,27625,24316n,1,90,1
mn5c79cbd4d8663d,337178,47861c,2,117,3
mna16d4c5c3e1791,344401,73144e,0,139,4
mnfe86852362d6f2,166452,26072e,0,352,15
mn4089587b704d44,24936,50381c,2,249,12
mna86607effdf4df,195530,71315c,2,130,4
mn9a2bfe593a362e,295260,10336c,2,249,12
mne0262d3701fe6a,356405,95487n,1,79,1
mn6401d98baad932,4014,31783n,1,828,15
mne416158911f23d,107647,122072n,1,208,9
mnd7396a7f2052a5,323970,132472e,0,105,2
mn29510e20d0f42d,234218,67163c,2,94,1
mn74ee3facfdd91d,351183,2914e,0,278,13
mn7d5131c052171a,178912,107133c,2,74,0
mn3e965d3bc59233,246471,36593e,0,160,6
mnc8032f599c248a,89971,33180e,0,295,14
mn0192fadf58fc92,86306,85522e,0,375,15
mn1dd2e5bcc56693,370082,27495n,1,234,11
mn8b0beb06df034f,376678,8556n,1,173,7
mn3206c9905a93f3,85625,97286c,2,47,0
mn5f9854e7942915,343994,76936e,0,218,10
mncb7d6b8529836f,79891,123431c,2,64,0
mn8b19f49c0e4112,140173,41910e,0,326,14
mn4432d874ea53da,113381,78547c,2,264,13
mn3f3721430b1415,185925,52410c,2,211,10
mne3c8478aa811c4,174447,76460e,0,96,2
mn7f70d4b671b1ce,87447,133541e,0,254,12
mn96938bcd9cc9b8,108012,85280c,2,176,7
mnb0fef38b43c1bb,314561,110874n,1,200,9
mn6d8b3c3d049458,86365,139552c,2,295,14
mn7e0064c32da12f,231814,87198c,2,211,10
mn25e2e4a65f5d76,3130,86047e,0,145,5
mn6a6cb9bec25d7a,299183,136813e,0,172,7
mnfe025c514f167a,329521,82928c,2,113,3
mn5fd5f0bf233654,267790,26745e,0,236,11
mn7caec8a74ac923,98044,29712e,0,103,2
mn1fc63c571417f9,295096,28499n,1,227,11
mna42282da68701a,219811,101752e,0,56,0
mn60ad93dee172f6,202154,93512c,2,169,7
mnac0fa597f81dac,69509,26598n,1,120,3
mn640e9be44fa1ad,292193,129031n,1,193,8
mn2d616920c8b177,140429,91173e,0,159,6
mn326a81931e9067,195659,136542n,1,258,12
mn058df4e0d061b5,262817,113507e,0,253,12
mn0baff8152baa41,194757,126628n,1,230,11
mnf88af0e042130d,251977,134736c,2,238,11
mndee3599f99fbac,370198,90082n,1,145,5
mn6df1a7e0a615fe,6604,145714c,2,185,8
mn61b3f6b23a0d9d,146835,87957e,0,304,14
mn9190e123c7747a,306158,3636n,1,115,3
mn3cac532ff739af,274396,97719e,0,161,6
mn7be37ff060d4e5,112021,74894e,0,286,13
mn3ede5c9619039b,47116,83496e,0,185,8
mnc32f005e8a361d,98532,132038c,2,205,9
mn728775557fbd2b,148156,87598c,2,96,2
mn5c15f5fa11d30e,190966,143895c,2,259,12
mn482665bbc00a29,46403,54651e,0,121,3
mn4f5d73e437541c,240765,24576n,1,314,14
mn2a47673c77769e,116605,78726e,0,146,5
mn12ba05b4ad2bc4,281766,21771c,2,120,3
mncfbd5f3fb434b5,31807,89398n,1,125,3
mn4b01ea371bc859,254955,44101n,1,192,8
mn6e3a77e1315ca6,368581,3138c,2,201,9
mn25b07478e4028a,196342,4227c,2,126,4
mn83de55caae4516,178632,4359c,2,261,12
mn034a58050ad83a,41510,125375c,2,156,6
mn59e957c57fe229,23400,10066c,2,399,15
mn653127660ab797,120830,139429n,1,288,13
mn2c09879bc4eb0f,247487,115405c,2,223,10
mna6588eb6e8e3d1,181959,63430n,1,304,14
mn3b19032898b3e1,65709,4739n,1,213,10
mne3ca18328ae958,143641,1813n,1,141,5
mne2e49862252efe,97493,128461n,1,592,15
mna60fe4767ac1ec,45190,21661e,0,69,0
mn73d94e118c0dc5,16848,143981n,1,426,15
mne4d45784312098,164378,142492n,1,260,12
mnd33070207506c8,244771,128502e,0,311,14
mn6c839ceef7897a,201554,141125n,1,209,9
mn3173d8774f64e6,274420,41353c,2,438,15
mn5e29bd9e0cc5f1,256945,93649n,1,113,3
mn366c49649ddeb5,16650,138578e,0,246,12
mn1f45a91b2a75d9,291723,63841c,2,143,5
mn345776c0179a7b,185348,49965c,2,98,2
mn62400b338bd0f6,103144,115473c,2,107,2
mn71f17e8ef5e1b7,35599,117239e,0,157,6
mn77fbb8b6bc0eac,225418,78638e,0,188,8
mn847cd7f6461108,213816,27049e,0,82,1
mnd4ecda9948d3f6,173734,51797n,1,148,5
mn5353c43c322feb,28457,101046c,2,239,11
mnee2608344ed75a,95129,68796e,0,277,13
mn21101f5547d130,111562,131083c,2,187,8
mnaa459410b45a55,234405,106252e,0,104,2
mn6bfb8411582d9f,260521,88411n,1,336,14
mn7c5d388d7a2489,160343,44573c,2,111,2
mnadee2ecdafe8f1,257358,4840c,2,198,9
mn3a220eb65dc82b,271451,4297n,1,109,2
mn70b9ddb1320c78,53324,110772e,0,80,1
mn1ecac548a11128,273575,76796c,2,268,13
mn34b492ca1c4508,40227,123736e,0,166,6
mn23649c0bbb5282,254033,55330n,1,168,7
mn261d22072f7a4c,31008,111212e,0,157,6
mn274be60931b70e,277358,23029n,1,154,6
mnca33a5cb9cbc5f,271668,55788c,2,91,1
mn2b82cfaa2326aa,119529,48681n,1,175,7
mnfdb1119840e8b4,294068,66605n,1,320,14
mn1ea1990ae71405,313206,104325n,1,150,5
mn8a33e6406b0bb3,194389,137300n,1,160,6
mn07df8ec350b41e,146512,6870c,2,236,11
mn3c93849c3fdede,295452,2926e,0,103,2
mn083c13cc68b33c,305429,96094c,2,287,13
mnc10846b18ec55c,197604,11365n,1,138,4
mn64244559c4063f,102681,95563n,1,232,11
mn088f7bf60a08ea,48546,86883c,2,111,2
mn515fcf1af44a96,207248,113948n,1,192,8
mn80b3a6852aa8ae,98215,16594c,2,167,7
mnff3e4014968cb0,30827,947e,0,232,11
mnefcad280124256,306886,30740c,2,188,8
mnecf62481ea6529,96110,117242n,1,154,6
mnaa16d6201ab490,172998,90063e,0,208,9
mneb1784b29cc97c,332246,37468c,2,57,0
mnfd011bf2e3b3a8,197018,122025e,0,88,1
mnef169350495f88,382873,33258n,1,229,11
mn1cd053ad633bf3,146220,72489n,1,144,5
mn602aeaf83a2be5,58372,2402n,1,149,5
mn11d082792b67fa,7230,51256c,2,194,8
mn5646c588c1110b,263960,101697n,1,136,4
mnc7d0ced1f99222,274493,142815e,0,161,6
mn5df0c0a893b2f4,208257,108004e,0,193,8
mn17a48b255c5c39,337781,12998c,2,91,1
mn9f10c3a3919016,105685,11546e,0,358,15
mn583796c8342db8,80857,83745c,2,145,5
mn3f0acc13fb8c06,368689,40020n,1,219,10
mne28ba3f5e7d88c,190917,18913n,1,112,3
mnb059f12c3eb7ee,64496,69144e,0,244,12
mn19a6ef28aaa674,293242,33347e,0,244,12
mna59b9481e75098,237070,63734c,2,83,1
mnab788bc8203778,325291,115761n,1,163,6
mn7c301594e329eb,103336,33768n,1,85,1
mn8c6b4fc489eb4c,949,43774n,1,340,15
mn2e21d629f9ab22,73197,651n,1,161,6
mna101120d96cd52,19528,106506e,0,121,3
mnee0dbaab5b266e,90789,47894n,1,174,7
mnc32d44db36a98c,257608,91044e,0,109,2
mncdb4cae2b2f384,343869,120513e,0,130,4
mna5e3b8ce548835,48913,76096e,0,214,10
mnbce29d5fd3f008,192246,100427e,0,130,4
mn3a3b91c2212f8e,256736,88052e,0,284,13
mnab1683347abe6d,108800,86338e,0,123,3
mneb4c2779f7ae8e,232731,89796n,1,174,7
mna0bec20a45dde4,293315,30430e,0,149,5
mn2fa29a8fc001af,7342,48370n,1,284,13
mn4840062df83fad,162159,90374c,2,192,8
mncc515373dec94e,133248,113722e,0,373,15
mnd85afe6e884622,359710,77772n,1,162,6
mn2be1900abb6236,101235,120690c,2,363,15
mn134102bd553341,43450,61057c,2,199,9
mn2cf2e62539243b,106118,29150e,0,189,8
mnb656c239672d3f,1194,75666n,1,89,1
mn93cf66e3c3c9f7,16025,55245c,2,329,14
mnc10afa262bf04a,78682,66887e,0,198,9
mn11473fe2ecb080,116444,37351n,1,130,4
mn1036cf632e2a6c,87776,40770c,2,258,12
mncd13bec93ee8b6,19200,65719e,0,92,1
mn8923430323c981,44053,63948n,1,196,9
mn4a2a497cc1b8eb,379601,90391c,2,246,12
mnc4d70a6d3d0bf0,308851,48700c,2,193,8
mna2252e744ac253,135848,100033n,1,275,13
mna04a47e9dffc29,11886,127650e,0,210,10
mnbdfb16f37ef835,349390,88796c,2,246,12
mn040ab4be9d3832,224716,16316c,2,191,8
mn8b73c120ef4bde,190961,20593n,1,206,9
mn9b580ec8cad38b,349710,143801c,2,232,11
mn812d117fa0d6c8,53125,140784n,1,194,8
mn049d7d62021e89,310134,136406c,2,48,0
mna5670fc3b2fc7e,51930,78796c,2,217,10
mn174d85e180d2e2,122614,5851c,2,89,1
mnd4f25f5bcdca0f,327938,122120c,2,323,14
mn1286707ca07fdd,357276,119344e,0,126,4
mnc467eb48fd506a,274791,96372n,1,73,0
mnc6f6ed53135451,234053,47306c,2,196,9
mn3e0b9cf2edf5d5,192967,146174n,1,179,7
mn9485483fe58580,10033,20071c,2,153,5
mn421d9b1032067c,177307,6460n,1,216,10
mnbca301d6675143,352525,51828e,0,236,11
mn0338f47456e8f9,127541,131604c,2,149,5
mne5ea692ffbfb6f,219693,3783n,1,116,3
mn1d838f632838b5,376027,39891n,1,241,11
mn605b81490c1612,222161,72285c,2,91,1
mnf6b8a336669493,216224,131143n,1,249,12
mn8ae9d6ca358007,186605,53007n,1,176,7
mn10338b2f92481f,196922,145213c,2,144,5
mn4d97c27c13d819,217347,76278e,0,101,2
mnae4a4ae8b5fa38,197423,72120n,1,402,15
mn6362fe8e903412,96714,141536c,2,198,9
mn68c715cf5277c3,8307,20204e,0,212,10
mn6af3ce3991e087,383507,76002e,0,119,3
mn6447046432c998,325855,75912e,0,139,4
mn2ac652a533c150,194228,91271c,2,56,0
mn8f25c016ce62c3,258928,34301c,2,343,15
mnd8f010d74d7eb3,34151,60321n,1,364,15
mncabeab11ee6226,85617,106089e,0,75,0
mn861697e05b608f,18055,103636c,2,78,1
mnc1c95ebe5f5d36,33018,11471n,1,176,7
mnbc182b0f1f3c49,31331,134320c,2,217,10
mn114999528a4424,52306,1665e,0,185,8
mn1145a444d23179,260187,32419c,2,111,2
mnb6bbf665dba4a0,284110,145229n,1,231,11
mncb2ead9cb27f33,181458,144985e,0,84,1
mn07ed30947cb767,215898,3920n,1,200,9
mn3acf7388196ea3,298547,102810e,0,294,14
mnfbba22c66a0a0c,2823,120247n,1,179,7
mn59e28df37dce01,267878,52972n,1,164,6
mn00ab0795dd54c8,267897,19492c,2,293,14
mne0ab3566e93431,167292,56413n,1,263,12
mnce70808043bfe6,7558,100958c,2,236,11
mnb6ba4f0073d8e6,179491,79117c,2,221,10
mnfef90402a4ea0b,243086,134798e,0,61,0
mne75e4ab06b6bc4,228335,145370n,1,214,10
mn1d59eea6cf2a1d,135933,7518c,2,288,13
mn52dac14ea1d07d,75455,125777c,2,110,2
mn21a1738ac5e976,188871,20862n,1,308,14
mn5cb54023a47872,214274,108689c,2,180,7
mncf9f55d81ea7fa,115747,84896n,1,173,7
mnf2fec22dd44acb,272976,92216c,2,154,6
mnb76c2f9f860a31,95378,76615n,1,242,11
mn16427867de42e1,79632,137711c,2,232,11
mn491d7e846e2665,16663,97180e,0,94,1
mne8c78c26e0f3ae,337031,13439n,1,320,14
mn306b309962a41d,105670,89684c,2,154,6
mn167ed3f5fa821d,94187,61686n,1,178,7
mnd815f7757de239,96279,84294c,2,201,9
mnff2de851ff32d7,228162,37117e,0,83,1
mne23ccf63a36197,267025,136841c,2,163,6
mn3feb1c7ac4bd03,15456,112223n,1,174,7
mn1ccb932d858259,260969,4454e,0,108,2
mn78db3c4794d122,247633,27836c,2,171,7
mn69cff5bbb4ce64,323005,22812n,1,182,8
mn581c7ea523a049,186271,125006e,0,351,15
mncb2a1e9955709c,102565,79784n,1,230,11
mnf3aef7b4d4126f,166163,125813n,1,265,13
mn555696d9abd1c2,300267,61170n,1,122,3
mn7d1ebf65946e01,191795,51365c,2,225,10
mnfccb9c7bb9bd6d,63456,61888n,1,241,11
mn8abcfb7d9158be,250172,37339e,0,248,12
mn076ed2880dbf39,142272,67484c,2,178,7
mn762da80a77dce5,237723,10218e,0,205,9
mn305c5074e503d8,273835,36568c,2,205,9
mn4ca449c6c49a72,29246,8617e,0,159,6
mn5b7a3872d2c1ad,94270,60558e,0,632,15
mnd0f5bb02859661,322456,21936c,2,306,14
mn233bd82547cc7b,21440,13283c,2,81,1
mnfb0a99dc7ec379,130370,77332n,1,208,9
mnd8c269932ea8b5,268587,40215n,1,355,15
mn7b94ccc9daa8ee,336559,106846n,1,209,9
mnd1088b7809074d,192971,38247c,2,101,2
mn275158e8e64a9d,352044,59121c,2,80,1
mn6642c861a4cb47,220074,45235e,0,303,14
mn260e0a1d2d922d,84248,118672n,1,99,2
mn3822d2a835885b,195426,15275n,1,245,12
mn10e4073f0915b3,100415,61152n,1,154,6
mnbf183af242ceef,241211,117349n,1,214,10
mnd8e1c7be9c2139,291781,10883e,0,112,3
mnaf9566b90e0ebd,308106,46892n,1,102,2
mn6aab7a9d20c2d6,227054,3274n,1,114,3
mnc5498c59dd3df8,91799,41814e,0,130,4
mne3c219b5c3eb15,316363,33574c,2,291,13
mn4e62d81ef6ae9a,952,122552n,1,198,9
mn9e595db8246a93,284911,28533e,0,204,9
mnef7bc80ed82305,131740,77254e,0,134,4
mn08a664390a9e31,369497,105961c,2,163,6
mn5c2973bfd65a96,349011,61336e,0,64,0
mn63d61da7adf0ba,324597,21741e,0,244,12
mn40efa72a02f68a,88504,144279e,0,186,8
mn84942d12439d8e,372603,63365c,2,258,12
mn378acd09c518f8,115206,126771c,2,156,6
mn119506754f0aa8,86923,7202n,1,279,13
mn1a67ce41c61bf3,208299,64909c,2,99,2
mn51521b131d6b23,150468,48693c,2,222,10
mn7682bed77c789d,86784,88919e,0,267,13
mn4b5680c9440a51,33894,143113c,2,174,7
mn7b5ae623f46ef0,9645,67969e,0,201,9
mnb1cb5063ed3a5b,346473,78822c,2,92,1
mn01e83b726997a2,354682,87623n,1,168,7
mn2cffa4add64ad9,114364,103299e,0,139,4
mn2d768032c4a9eb,30074,94858c,2,195,8
mn31d8be33f5ed51,38713,54848n,1,292,14
mn0d412239ecbe32,231595,77291n,1,168,7
mn40d84575883a2b,11481,31521c,2,87,1
mn63c2396bb9f2e8,143194,41040c,2,142,5
mn20c39ba4699f3f,34010,34494e,0,137,4
mncffd8e9cdf8e05,239824,109800n,1,242,11
mnbca7617a315812,234097,35807c,2,163,6
mn122fdf29876296,292032,70696e,0,162,6
mn37f8316b06fa97,237683,66706c,2,103,2
mn87b10e21082b28,61740,47366c,2,256,12
mn507798d542ed50,78357,96469n,1,147,5
mn0932cae0b525d4,235042,47985n,1,139,4
mnb92097d8a77c56,360633,54713c,2,177,7
mn5d5968a851caa0,228127,106550e,0,234,11
mnb2af50536db398,348692,86592c,2,111,3
mna8bc971a62c7c7,185730,83931c,2,221,10
mnba7adc8d1a2895,45037,18238c,2,216,10
mn5e48a40390c1af,261314,120134e,0,167,7
mnb3ef013c5527fa,288512,92258e,0,252,12
mn08ffbdb330e50a,184035,34284n,1,233,11
mnfcef92df132e95,11662,126872c,2,194,8
mna3c3f4e0e70afc,167098,139480n,1,126,4
mn974c95328910a2,258058,136169n,1,185,8
mnbaaace52217779,186292,118611e,0,116,3
mn8b6c56af733f2e,208913,86297n,1,498,15
mn1dfac18753a680,71691,9938n,1,79,1
mne068c2b78ec0a1,343412,1317n,1,330,14
mn6839f89b7a300c,144272,135445e,0,350,15
mn8b241b86fc42b7,324474,6863c,2,440,15
mna42b03ebd3390f,236603,40459e,0,75,0
mn2db62ad2cc440e,201965,100255c,2,160,6
mnf5dae5c1600a08,78542,50240c,2,196,9
mn2bdc14e4408962,209611,63516c,2,215,10
mnb7a069913684a1,124048,98255n,1,117,3
mne71cf14d27ee9d,167682,8997c,2,217,10
mn0e36dbf9687bfb,317032,83258c,2,105,2
mnda66efdba41b84,19550,102858n,1,240,11
mnc8af98fb330581,279995,8115e,0,222,10
mn940a19c0900e81,297710,110024e,0,223,10
mn037330015f73d5,359458,113558n,1,157,6
mn1cb23bf065739c,64420,30386c,2,164,6
mn36669d41ba6843,27858,88193n,1,183,8
mn25c50b339f1694,12171,123801n,1,79,1
mn440f6d8d2775dd,285850,67170n,1,138,4
mn9f98cdcd7c4390,293386,65040n,1,209,9
mn15eca2f5db95da,10849,24398e,0,163,6
mn6d2a850c98fd29,253195,15067c,2,77,0
mn20bb7f5820eedd,251784,64875c,2,136,4
mnb525257ba1e1e2,23931,110650n,1,211,10
mnce6fa47ff56f26,211516,83897e,0,327,14
mnf67cf0a8c9b572,285254,118147e,0,193,8
mn3ca0d189d47ff9,325739,139339n,1,142,5
mn224ed6b31e043c,45992,39966n,1,121,3
