doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
ag7ea1394ffdb85d,112101,,2,252,10
ag33081311fcdab0,88087,,2,113,0
ag7010e5ca754f47,106542,,3,248,10
agf2b6b3aa15aaf2,83769,,0,226,7
ag054dbcd830b148,70759,,1,183,2
ag402304803b5fa3,59448,,0,317,14
ag827af03073c52f,115483,,1,154,1
ag3ac843ec3613fd,12823,,1,245,9
ag29b0f576ccb6d8,34102,,1,202,4
ag61c41efbdf509f,71083,,0,210,5
ag29a8aed7f52778,112269,,0,197,4
ag50051d690f8219,17592,,3,220,6
ag53dcfba7b9cfe3,62353,,0,206,4
ag9760556abc81bd,68956,,2,254,10
agbd404f1547cc53,103323,,1,256,11
agf8eb3469b8d160,116502,,3,200,4
agf437f840e43159,76134,,1,260,11
agf16f8aece8d20f,36570,,1,235,8
agf279cdbd54a31d,92586,,1,170,1
ag3d1d75ae346873,13218,,3,363,15
ag290ab61fc7bc7a,46889,,2,201,4
agc610eccb756f4b,36321,,0,256,11
agd1c4ff7f638d49,95769,,1,254,10
ag08084c6bceff63,5193,,3,245,9
agf7f51689aac0dd,6850,,3,226,7
agedce5e02748c39,34460,,1,192,3
ag225a102290e5d8,51734,,2,281,13
ag4703a83cfc8dc2,59195,,0,303,14
ag27b7f856b9d866,44670,,2,194,3
ag8a5a67e9efe3fd,107789,,2,250,10
ag27b05e472ab85a,50955,,1,242,9
ag029d4f643f10db,47359,,2,230,7
agd3688660d3a1a6,68624,,2,153,1
ag217214e45135dd,36545,,0,316,14
agfcc0d46eef67a7,55098,,0,284,13
agf82ce065f5f15e,31120,,2,126,0
agbe9ee5cd731aa8,28374,,3,253,10
ag63d7cbae8a91ef,105356,,2,256,11
ag28504f686337ee,43157,,2,203,4
agd3a3299f279702,102807,,2,282,13
aga723f5e86e53e2,41378,,3,283,13
agadcb208e1e456a,64275,,1,204,4
ag4366f94b49cd95,88508,,2,233,8
agfc23b63a45695d,87887,,0,191,3
age6776fb1f49894,29342,,1,266,12
ag856f8de047d6bf,73343,,1,218,6
ag4dfcccfedd9ba5,116741,,3,186,3
agd0c97e0f59f0dd,69245,,0,187,3
ag423d84058b4ccb,86928,,3,235,8
agb3bf5ad6184ec6,98513,,3,222,6
ag9862c6bf3c46c6,15840,,2,265,11
agda785570ab16d7,89269,,1,377,15
ag9539765915b91d,90469,,2,281,13
ag14010aa7d367e2,82700,,0,315,14
aga13ab3c68bd6af,43818,,0,221,6
age0c02db53e1a99,115654,,0,271,12
ag426621b16a4a0b,2880,,3,315,14
ag191bcd84576c5b,52387,,1,219,6
ag878be1cab1a7ed,54691,,2,233,8
ag2e06d0be5dc041,78227,,3,222,6
ag6ff632ae491f45,23748,,3,123,0
ag8f21912d85aa79,112546,,0,274,12
ag3e81b375254dc1,114078,,1,174,2
agb54ac3a8865c77,70818,,1,269,12
ag8aab8a2d5cd16b,104411,,2,287,13
agf2aa6991fe9f66,30835,,1,234,8
ag342dc77bca84b6,109171,,2,171,1
ag0c566efd1f36ce,59263,,3,484,15
ag60d019bb5c37eb,11084,,0,161,1
ag3f614661ad2bee,60586,,3,283,13
aga3d9e7561c8617,84057,,0,208,5
ag22fdda36491e12,1097,,3,239,9
aga63d3caf398598,70603,,0,299,14
ag1b462c0bef2bde,66477,,2,220,6
agfe5eb072af63b5,57842,,0,220,6
ag205492e3353110,6857,,2,266,11
ag5523df4f6b6052,28744,,2,306,14
ag3411cdd8b99618,94253,,2,288,13
ag5a7949fade3ce8,85317,,3,242,9
aga5e65155f84b15,54918,,1,210,5
aga502cd3a89ff54,59967,,0,221,6
agc1678147320f4f,12595,,1,233,8
age2444e99a5b9d5,65520,,0,142,0
ag0d376e309f5b3a,3239,,1,208,5
ag553c821b528ce1,103810,,2,193,3
ag83327459081e27,35730,,0,236,8
ag001bf33459b35c,78614,,1,178,2
ag0866d3270f4f9b,58806,,3,359,15
ag3a195de38d01d8,25608,,1,309,14
ag9fada18036323e,109525,,1,252,10
ag2f2ee56b948981,30802,,3,319,14
aga2d4b7bc894c3f,117402,,3,234,8
ag9f915046085826,67807,,3,301,14
agc10f5e360ff85b,81591,,2,284,13
ag5011c6ff69196c,80442,,0,191,3
ag24fa099079a6e3,101569,,0,252,10
agbb7121d1a75d77,44017,,3,202,4
ag61dc8a1e73ae99,68895,,2,381,15
ag51841bb8a7455b,113909,,1,265,11
ag94a194009cbffd,34558,,3,135,0
ag90a827ab26756a,67261,,3,268,12
ag00bea283124d18,71003,,2,221,6
agf7bd76b095d67d,21718,,2,218,6
ageb2492f5f777a5,87313,,2,280,13
agf6012b981a7c4f,102658,,3,217,6
agb1a9c93ef5443f,29075,,0,348,15
agecde071cdacdf3,119926,,3,212,5
age4fa704f577529,61017,,0,231,8
ag6f0a859d71dd67,105824,,3,268,12
ag0c588afb587920,111452,,2,243,9
ag3ef623273111cb,35072,,3,225,7
ag2c0b897e5e6bec,86948,,0,215,6
agf4f0640944d9a5,26748,,3,231,8
ag756b0dc3c61737,61597,,3,233,8
ag0a6955d3560f13,102828,,1,212,5
ag4f877b19f36c33,97010,,3,269,12
ag3af356346e3bf1,30173,,3,422,15
ag1f4cdc06930434,97602,,0,274,12
ag2748a4e23c2f64,61338,,2,252,10
ag47f02bd29f541d,60702,,3,318,14
ag201371f5f0d160,78446,,1,180,2
ag0d3158d41af4d6,50931,,3,295,14
age798415e674952,41954,,2,232,8
ag19753b24173c51,83328,,0,246,9
agb5871d074b7fff,103740,,2,272,12
ag7dc21d00464d1e,54927,,0,272,12
agf2843bb2d77f9b,64297,,2,186,3
ag5e72706708d0bd,42189,,3,141,0
ag17b6b8dc536106,62728,,0,176,2
ag9aa561c39e606e,118955,,2,203,4
ag65dac3bb9d8da0,94378,,2,215,6
agf9d1e6da91eb8e,22393,,3,196,4
agb9cefd7da5b7ff,110100,,2,175,2
ag75f244c93ed1f6,20514,,3,263,11
agf46a9f7eba7a4f,17451,,2,216,6
ag2b216850603cd6,14291,,2,243,9
ag22daae2fe5910e,34351,,3,285,13
ag590604a782d0d4,105304,,2,229,7
agaeefd9e3e563cc,42435,,1,234,8
ag868837b350daf8,4963,,3,282,13
agbf2d034491a4b0,74445,,1,255,10
agb0c4df3b3cd136,49343,,3,248,10
ag5f86555395c62c,103892,,2,283,13
ag91af30ba6689ba,57749,,3,247,10
agb817113854e7ad,70987,,2,273,12
agc38864d93f0813,81082,,3,226,7
agef096af1c0d64e,112645,,0,240,9
ag561c293cd8fe53,57096,,3,237,8
agaa9f8b4e1e2a5c,19820,,3,190,3
ageba8beb580be23,4852,,0,198,4
ag757b7ce06da4fc,103531,,1,218,6
ag8152de8763ed33,22566,,0,226,7
agbfcec3ecefd68a,48676,,3,250,10
agddd744ef49c96c,77259,,0,271,12
agffc8b4f07dbe6b,56897,,1,229,7
ag3219a568d53edf,39752,,2,237,8
ag940651f6e1ca01,56370,,0,285,13
ag1540dc4f5b5a45,5763,,1,264,11
ag2a32525510ea84,81249,,3,289,13
ag15552c15493e36,17281,,1,173,1
ag76a18619698239,28373,,3,259,11
ag1a8f1344e4234c,115774,,3,298,14
ag73981391199dfb,71308,,2,374,15
ag04623df957275a,10569,,2,251,10
ag5fe0a437f54ba5,103346,,1,197,4
agde995e596faf31,41814,,3,259,11
ag954f10f83f4b84,55682,,1,216,6
agd730ccd68ddd0e,81037,,0,253,10
agd2ec3887730c8f,80731,,3,247,10
ag194d75a994a7a1,61506,,1,184,2
ag9cf3303e656d87,19226,,2,229,7
ag56eb65e5b982b4,56533,,3,222,6
ag4a8c43b581d48f,3808,,3,276,12
ag7352de26e58a12,5326,,0,290,13
agfb2fbbbef692a6,6840,,1,194,3
ag77af683b9604ef,11375,,0,240,9
age5355183d1d4e9,108844,,2,226,7
age971984f5ece57,102484,,0,244,9
ag4a5a26db928e5d,22188,,1,211,5
agb051093dbcc5b2,74122,,1,227,7
agb7e52295b13170,30736,,2,222,6
ag1404a74c4d0da8,28803,,3,228,7
ag6ac3b483d5b239,72064,,0,140,0
ag9d7a7cddcb0cfe,109217,,3,146,0
ag2b1f1885291610,97673,,1,302,14
ag2641f0c5ff3ce2,32219,,1,230,7
ag2093f16773b395,77591,,0,232,8
ag4e0041fe4ae0d1,62583,,1,262,11
agc17582f84eef82,9421,,3,186,3
agdf363a27d8d0a8,68402,,2,206,5
ag7faea1a7ef14d6,97689,,0,238,8
ag0371ca5340cb62,78667,,1,199,4
ag1e7c7d1a5ac4a4,74215,,3,287,13
ag204e5f55958b4a,117364,,0,239,9
agc8428f052e5b86,86966,,2,237,8
agf2c5118be57f01,28048,,1,229,7
ag0434ea25ee8ed2,3146,,3,259,11
ag0b3ccd2d5cff12,37287,,3,345,15
ag9be670b246a6ea,7967,,3,496,15
ageaa21eb19c9910,77701,,1,208,5
ag29241fa2462b5a,3274,,2,324,15
ag550ced48187885,92272,,2,190,3
ag9a27c41d39616e,99335,,2,203,4
ag27811b6d5eb03c,94192,,3,228,7
agcddf4ddbe7289c,10252,,1,214,6
ag3c54fcf61958bf,64514,,0,228,7
ag9d7d49c59a567e,110215,,1,168,1
agf2209b8300732e,58180,,3,264,11
ag4f6392b452c85d,44691,,1,263,11
ag240f0160280355,82577,,1,262,11
ag9bd5aa91f4dec0,6030,,3,217,6
ag087c6e96e2c972,40683,,3,254,10
ag47350ef0657894,32851,,3,291,14
ag240dc80d81b187,87858,,1,174,2
agb67febaf454248,29799,,1,354,15
ag85eeac6345a3ac,91178,,3,187,3
ag2b3e192f64653d,8484,,2,249,10
agd0f3fe75d2c6a6,50037,,0,292,14
ag52a294dcd92198,23699,,3,254,10
agaf09038785cd0d,25131,,0,134,0
ag9ec5bf08f1c967,39710,,1,160,1
ag9cc72516f69466,111447,,2,236,8
ag447c5f7a174b5f,82099,,3,491,15
ag62c203db016f4e,7259,,0,203,4
agbe67997b030156,11066,,0,322,14
agcef9851715d0f1,77750,,3,137,0
ag292704e739af36,78222,,1,228,7
agf2beaac1a2fb97,84605,,2,376,15
ag5936e4773445fa,37168,,0,501,15
agd77c8c8b79e4fb,17216,,2,225,7
ag39032aaa1f3520,36509,,1,158,1
ag16d28506b01c60,40486,,0,141,0
age696a23b24bacc,50852,,3,271,12
ag70037a122d12c4,61810,,3,198,4
agb04cf42809af8f,474,,1,402,15
age4bb938659500c,98740,,3,210,5
ag3baea38740f5c0,81514,,0,210,5
ag6493f85670e9fa,552,,3,409,15
age7cd3e7555eeb9,28164,,0,220,6
ag82a60db97f58da,55943,,3,283,13
ag3b660a8eb8019f,56966,,0,294,14
agd5f99367864f2f,93418,,1,187,3
age859f4c5a802fa,28012,,3,176,2
agf26ba7025440c9,93330,,2,274,12
age688bf9cd640c4,59880,,3,206,5
agd7900c59ca6ff6,106183,,2,243,9
ag71793f850379c1,23331,,2,182,2
agd8d505f7646d53,45953,,1,207,5
ag1c1afafe57afe3,46653,,0,322,14
ag036cbfc4aaed8e,111671,,1,232,8
ag0b34dc8e1d674e,63005,,0,253,10
agfbd4920f7100d0,103184,,2,235,8
ag305f8722ca3298,41506,,3,249,10
ag731838e880f84f,59092,,2,184,2
ag012bfd68e9a9fe,72101,,1,228,7
ag33c9565fc5fa78,105451,,2,279,13
age983cec62538ad,77759,,1,199,4
ag006672a62fa95c,7066,,2,254,10
agd3ed7cdb7caed9,5004,,2,307,14
ag218d186343686e,83654,,2,342,15
agfd2ab97f1dcd6c,53181,,1,124,0
ag085fdc3f765aab,112838,,0,243,9
ag50a17cb0a7f0d9,49228,,2,264,11
agdd4b7ca6785dc4,51831,,2,300,14
ag1883a8a5a01c80,29879,,2,281,13
ag835f52161fb9c2,26063,,2,147,0
ag5b4b5bb2bf8491,113084,,0,194,3
age4f33c5f44eb25,62638,,0,282,13
age1ceaefcd7badd,33289,,3,332,15
ag7d288c9756d0b2,88866,,3,297,14
ag8ad3b47dec1c00,99428,,0,135,0
ag5c4b252dcaa9b5,110535,,1,297,14
agcba39b6d430ea9,103801,,1,291,14
ageb4acb21a38c80,38711,,0,143,0
ag42a3d05e1c488a,6169,,3,221,6
ag335514b2eb8696,48106,,1,206,4
agcdd26732be2c3f,60943,,1,212,5
ag56dcbc87ec9825,79467,,0,253,10
agc16cf9708f61ac,89889,,1,288,13
ag971f6de3933f33,33150,,3,233,8
ag2c63b342f35ea5,85469,,2,163,1
ag0a2659a19fe1b4,29770,,2,100,0
ag922ae0ec9fd119,59663,,0,129,0
ag21bf443c7c4d6d,9622,,0,287,13
aga0c880f734e1a6,30580,,0,434,15
ag92e67aa595a51b,3811,,2,230,7
ag172b85165f4e6a,45877,,2,238,8
ag10bc28d2f8cb2f,94608,,0,307,14
aga3aa56262ea4dd,52822,,0,234,8
ag42f64ed433ec2e,95997,,3,211,5
ag4beb3b4a661841,28246,,0,238,8
ag77a8fdf0340f7a,106199,,3,182,2
ag6ad9c636e1e6f5,95949,,3,238,8
ag98513958bdad5d,37495,,2,191,3
ag1960ca87546ce5,106540,,3,285,13
ag38c1a407f47056,31727,,2,181,2
ag29a0ce5052a31a,89405,,1,202,4
ag4eee71f41bc8fb,109475,,0,276,12
ag34c7138a336fb7,97069,,2,281,13
ag08fe84a5709200,55890,,1,207,5
agf1c67e51862b73,111606,,2,198,4
ag62212d2343caec,62623,,0,315,14
agfa826a67f9449f,99838,,2,180,2
ag05b917c3ac2ce5,20291,,1,179,2
ag9373c171022550,116936,,0,213,5
ag1f2f85f0676b2d,6880,,1,277,13
ag5efd319c004993,61370,,3,506,15
agd11837c9ca38a5,11386,,1,217,6
ag4865d03d478492,89140,,1,224,7
agccfbbf504cc4c2,8784,,0,199,4
agea3f876f02d1c6,98661,,3,203,4
ag8ca0dfaf264ac9,93564,,3,134,0
ag2b9075444d1bbe,46637,,2,437,15
ag0b9185e1c8e262,20908,,0,304,14
ag41abde5d0f8970,2036,,2,287,13
agfb6a18b1cb9a0b,107867,,0,233,8
ag8dcfa8f2f0b48d,45014,,1,215,6
ag2b4cedc2028586,62290,,1,198,4
ag7b08d8ddbd5b7d,108224,,2,215,6
ag72ffaa54a81f2a,103188,,1,257,11
ag24c72914f05366,35892,,0,115,0
ag5b577fa91c554d,22098,,3,381,15
agca6ecd36277017,112909,,3,298,14
agb989c500a8ed38,52729,,2,202,4
agfb3ad88f779df7,21666,,3,232,8
ag0271420bc947da,23114,,2,342,15
ag3f3b596a5bd485,43975,,0,191,3
ag881cd09687b4a3,85835,,3,236,8
agf436de6b862ae1,117004,,1,272,12
ag21fdc84a53bc93,113126,,1,245,9
ag29573231784338,58409,,3,206,4
ag61d4d78a0fbb32,49814,,1,209,5
ag2b14e932521a04,67975,,3,194,3
agebcac15e872f4d,96105,,0,123,0
agf0432aa2fb1093,49637,,0,140,0
agbe3f6683b32fdd,68453,,1,300,14
ag0fa2991538008c,73838,,3,259,11
agb09d28e82519a4,96809,,3,197,4
ag6341cba3022a9b,110348,,1,289,13
ag8c0904728fa1d0,56857,,1,244,9
agcae7fb098bc0a6,40716,,3,177,2
ag1407f302a81959,13541,,3,256,11
ag6eec179b759d72,16818,,1,242,9
ag12ef2f316787d3,58817,,3,175,2
ag34717c732db6c4,84155,,0,161,1
ag3c6d1cfc60dd23,61990,,3,227,7
ag9d60d98cea8f2c,75159,,1,170,1
ag1d1dd8f66e2d1e,11150,,1,206,4
ag89da27a0eda0c2,34002,,2,183,2
ag0d297f098bf810,24520,,1,201,4
ag3e841e179f83e6,58771,,3,166,1
agf7c40c1cb40932,3547,,2,220,6
ag67c2739707afa4,107536,,2,214,5
ag1f5638df4b404a,68261,,0,269,12
agfeb2c50b772ba5,64924,,2,265,11
ag66eb228618dac0,22561,,3,228,7
aga180639a61c6b8,95300,,3,239,9
agf004d55f95fa3e,87361,,3,122,0
ag9af6be5f879a9b,44888,,0,235,8
ag0bac37833f6309,60944,,1,256,11
ag66c85c84d95ac1,1837,,3,200,4
aga402b0f739cfea,102177,,0,192,3
ag7801d0167c469c,51885,,2,248,10
age09c91b5e4ba1d,35173,,2,248,10
ag1cad59c7c52f0a,40875,,3,198,4
ag963b83faf3c0af,107562,,0,231,8
ag1764527bc2c7cb,117051,,3,428,15
ag7f3cc5824e7811,24438,,0,259,11
ag1e613d28dd4b9a,2475,,2,271,12
agdf3f1c4cc54f3a,36796,,0,312,14
agb413c17e9429fc,100252,,1,199,4
ag209074921e5bc0,81684,,1,205,4
ag31abfda17ce523,96633,,3,144,0
aga2be3a06d23349,96005,,3,157,1
ag06f7eccb33a8df,117071,,3,133,0
aga49de787da9b2e,76331,,2,299,14
ag2513a6d6e07793,91267,,2,224,7
ag0903007cd51664,103996,,2,189,3
ag03153d62d86ffd,26506,,1,204,4
ag706c830b911947,73773,,1,177,2
ag0ab83fbcdc74b8,74298,,0,285,13
agcb69c53412b9f1,36431,,2,198,4
ag65f903e31e7279,29402,,1,199,4
aga741d16943ee72,3928,,2,494,15
agf90a382e9e1251,99574,,3,206,5
ag57bdbce442ee87,92040,,2,215,6
ag5d2240e905c3cc,73770,,3,233,8
agbf40d7d6e338d6,48826,,3,245,9
agee437472440a98,115385,,1,173,2
agcde265e83dc5fc,87277,,3,109,0
ag32c257bbf7eee2,37505,,3,180,2
ag43e43d66be0cc8,72350,,1,143,0
ag65c1c986d3df96,16669,,1,230,7
agaaf5a70b78d40e,94952,,1,207,5
ag7b87081b432170,95738,,0,313,14
ageab8a4eda1dc24,119340,,0,146,0
agff57376b761ef0,8970,,3,336,15
agba9d899d182a79,92482,,2,183,2
ag197b4c1ccfd62e,41163,,3,348,15
ag7c6df9dc73ee36,99166,,3,240,9
ag6c1641566ec576,16040,,2,229,7
agb861174e91287e,22267,,2,286,13
ag67f1491596347b,74525,,3,260,11
agd0ba0b7af5c221,57712,,2,225,7
agec4eb80f00dc5f,59530,,3,415,15
ag792fdf302212d0,55306,,0,208,5
ag747672708a7376,14322,,1,189,3
ag41bd99641b8598,100258,,1,163,1
agb4959de42a9f0c,116101,,0,270,12
agb2dfbf1c9e5a1e,41772,,1,233,8
ag628b8a6eec0a0c,110691,,0,229,7
ag1f110d217e590e,55218,,2,222,6
ag0f49e5bb7dbbe6,8294,,3,200,4
ag1d7ea183254ed3,98021,,1,257,11
agf0cdd82891a192,81194,,2,218,6
aga546a952972311,44011,,1,300,14
ag0c2c9bbc5d6ca6,99946,,1,165,1
ag1ecb37db70b4da,87941,,3,346,15
ag8c276010a9c4a8,53781,,0,240,9
ag83dce52d982511,68403,,2,269,12
agbc175d4e1c3376,119423,,2,213,5
agfcb90b21a82ede,61410,,3,210,5
ag184e1d9f598203,53813,,2,249,10
ag66e9b1d09a5414,60507,,1,285,13
agadc970c64b478f,59221,,1,263,11
aga3e2e6a946afec,7985,,3,338,15
ag1f612e05c1ab0b,71187,,0,279,13
ag57518ce6ebeea6,78557,,2,211,5
ag89dfda053aaca5,88167,,2,303,14
ag592f24f4e7f5ac,19117,,1,232,8
agbf59185b7b1da5,72748,,0,238,8
agdbcb84661dc7dc,113831,,1,243,9
ag8e18943a9e4817,37219,,3,208,5
ag19c5c6f8eaaed4,72544,,0,273,12
ag2b11690aa3035b,84047,,0,279,13
age86ce2468d8c33,43507,,3,205,4
ag3b0a8887a74e47,28806,,1,244,9
ag4af2c208c47808,103222,,0,229,7
agf69687dd65b8bc,4851,,2,278,13
ag7cc16a51c013c5,38109,,2,262,11
agc01984760f6711,5049,,2,269,12
ag497112703cc7e4,80779,,3,225,7
age54161d6cecdbd,41789,,2,283,13
ag36b2c070764ea4,7697,,2,228,7
agbb8df47aa42cf6,53349,,3,193,3
ag678d12ad21da4e,119658,,2,145,0
ag14e17ac4b92f68,111196,,3,264,11
ag95f36c76d830dc,97194,,0,208,5
ag87d34adf556dac,2683,,2,221,6
ag2fe7d505a99bc1,42416,,1,169,1
age8a0c12afe9818,24794,,1,180,2
ag48afe7e983e822,62925,,0,287,13
ag39f138c3c02fe1,56891,,0,244,9
ag3d583ea968c650,56849,,2,227,7
ag3e38ef01b99e8f,66711,,3,225,7
ag2a0a7777eb9028,28301,,3,249,10
agfe539c00b2ff08,36399,,3,213,5
ag9338fc8900b753,16578,,0,294,14
ag6995ca2012bf42,16224,,2,212,5
age19ade8da76216,77346,,1,225,7
aga8da9795486306,114249,,2,264,11
ag5306b13ad395a0,20103,,1,233,8
ag9c6904ac0d78a7,19943,,3,316,14
ag5bb58f9efcb6cb,59614,,0,235,8
ag0a9d65db131b71,26731,,0,297,14
age239638900c5fc,105233,,1,270,12
ag4d62522ed81b85,38271,,1,280,13
ag3323a1847c80ef,43270,,2,206,4
ag34808f79247282,6548,,1,144,0
ag2380bc80989daa,78594,,3,222,6
ag132badc9463c3a,109486,,3,266,11
ag39e60a06c44e45,105968,,2,248,10
ag17d7a167075c8d,31231,,1,234,8
ag9e394154f80a3f,88568,,3,182,2
ag611ece9fe55cca,70785,,3,230,7
ag27155834599b42,11341,,2,288,13
ag1559270be85b04,84466,,1,272,12
ag27354c138fcd57,101053,,0,231,7
agdb6d466c0e159d,15013,,3,261,11
ag5641a64cc34d5d,60082,,1,182,2
ag208f9205e7729a,61787,,0,235,8
agb08ac1a44424a0,69039,,3,170,1
ag8129a934dfb87b,111864,,2,232,8
age1237debe9a781,61369,,0,519,15
ag6fbf8b6cbc798a,108442,,2,257,11
ag80aeb325a1947a,40910,,3,452,15
ag86d4a054fcbf4c,19012,,0,261,11
ag5070bcf9239c9b,23148,,0,218,6
ag3152e340089137,39846,,0,192,3
agc29308ffde01cf,46647,,0,237,8
agd564334eeeee0f,34098,,0,204,4
ag81192c9b348e50,3467,,1,235,8
agea3fe9e53381e5,100797,,2,200,4
ag0ee170606d4270,100128,,3,152,1
agb4f8a5e7539a0b,69127,,2,197,4
ag35d76636d02c16,75352,,0,370,15
ag1792e6da6236e5,119853,,1,255,10
ag1f661ceb80fd92,74511,,1,181,2
ag36f8d37f60b6e9,96020,,2,250,10
ag73636f41cfb1e9,76614,,0,241,9
ag68963597269097,98129,,2,210,5
ageb13db31b5ebdd,51559,,0,460,15
ag5f6ce891a6e641,91798,,1,229,7
ag8af05a347468b2,48034,,2,107,0
age0f98c379b8dab,104172,,3,116,0
agaa446faf671f4b,91712,,1,179,2
ag8502f6cd4998ee,52684,,2,216,6
agf83bd20d08495d,80753,,3,198,4
agb978fc258efe92,52483,,0,275,12
ag97057da093fb2b,25916,,3,334,15
ag1054ee273cfb62,97020,,2,252,10
agdbb124dbcad3cd,39351,,1,245,9
ag68615a226736c3,16411,,0,285,13
ag70876a4a1aba72,95089,,3,229,7
ageb658768ad2cdf,17371,,2,250,10
agebb7a091097756,83309,,1,222,6
ag69dd9ea00b7e0c,63185,,2,233,8
ag304a7caef0e9f0,21032,,0,273,12
ag7a7889f8c94a10,87560,,2,343,15
ag3c7ac24c50880b,63418,,2,265,11
agfa4639dbb678df,80373,,1,169,1
agf2a842af88da04,109002,,0,146,0
agf7a3b2528762c0,93154,,3,247,10
agd5773e630b139a,118830,,1,269,12
ag0463b5cbcae3ea,106653,,2,227,7
ag1f71d189a23d84,116051,,3,241,9
ag487da736a5b86b,57101,,1,218,6
ag0117cec08cfb17,80674,,3,226,7
ag0220f1c876f2e3,101371,,1,249,10
ag054f72d47ffd20,9550,,1,259,11
agb805387b8c8b0f,50927,,2,178,2
agfec4e77d6621c7,101989,,0,245,9
ag2778e392268774,23207,,1,261,11
ag1025551aa1e122,53784,,2,191,3
ag754d6a8f7d16c0,15221,,0,232,8
ag1f142671ab4fd1,42023,,1,244,9
ag83918b6c5dc337,28865,,1,262,11
ag6dc765185f6397,37210,,0,355,15
ag8e92c4f82bfb4b,68732,,0,223,6
agede87acfea008e,14702,,2,256,11
ag1a654e1bac3e5f,54528,,0,192,3
ag281c62a585e7b9,54016,,0,255,10
agd1c48c0a211a05,54548,,1,212,5
ag12b41bbae832a1,101968,,2,197,4
ag4d750c05ccd97f,22860,,2,190,3
ag655ee310742118,37861,,2,274,12
ageea54ed1abeca6,87909,,1,236,8
ag613d38555e8407,2441,,0,184,2
ag3790264956d5f6,111433,,1,244,9
age9e5a56dcdd135,27014,,3,229,7
ag985025d5ec5cf9,23518,,2,269,12
ag6ddcdf7aae1fe9,52970,,3,238,8
ag08a674d1976885,83266,,1,171,1
aga834210df6e201,39262,,1,192,3
ag2c3ee9d202ca03,17803,,0,157,1
ag1a1fe43bd5cec6,38985,,1,197,4
agb19e558c131831,27142,,0,269,12
ag3677461523fff4,101088,,1,205,4
ag1430bb19043851,113871,,0,309,14
agaa9a74243daafd,25659,,0,189,3
ag62806b903f90d9,66272,,0,222,6
ag37870ee025a935,34709,,2,185,2
agb30196173fcc10,116034,,1,180,2
aga92462a3578fd8,16253,,1,395,15
ag8af8445e08e834,105672,,2,261,11
ag89fc0b97a2fdbb,65896,,0,150,1
ag518ce10f094441,76446,,3,260,11
ag7e580291cbb7f8,29302,,0,217,6
ag35c316f9a00b6b,7070,,1,220,6
ag9205fd80ae36c1,24646,,1,219,6
ag3e49b6ed264e64,789,,3,264,11
ag303ca18afb8c65,83814,,3,230,7
ag5fb70407a796d4,73377,,3,195,3
agc924ac63df8831,24397,,3,191,3
ag93556fc2b494a9,110735,,2,223,6
ag4a735a97c2ded1,96270,,2,224,7
ag9c2276d84b098f,62836,,2,203,4
age5ce0aeba1b74c,74423,,1,301,14
aged1272f0de73d4,67356,,0,140,0
agfb67d6e7c8fe83,69835,,0,205,4
ag34af15b85db89f,100982,,3,212,5
ag66be0193cfeb38,101508,,3,292,14
ag5603f3b9b0842a,58242,,2,225,7
ag9e8495c2b5763c,95093,,0,205,4
ag6cd9e24dd009fc,79569,,0,230,7
ag815a963ca02dd0,14539,,1,176,2
ag78b16948771ba2,64287,,3,193,3
ag8f519bd794c6cb,68314,,1,266,12
agcde28d4ce9e2bc,116814,,2,223,7
ag9dbb8253322717,92508,,2,164,1
agfc5f636aa4cc68,25752,,0,253,10
ag32e1538916145a,117994,,1,234,8
agd48766bc051329,33849,,3,203,4
agb34d83b399ff9f,101527,,0,229,7
agd185e1d832ca4f,41989,,1,194,3
agba72b97b3d2644,55510,,0,188,3
agd285b7b62aad8c,19485,,0,198,4
ag7fe296841cb41c,92808,,0,259,11
ag6199a0592d463e,82275,,3,114,0
agcef984d750bf5a,108982,,2,249,10
ag9a853c6cca6566,43997,,1,250,10
ag15b6d3ebfb6c5a,10405,,1,316,14
ag32602530aff15e,39361,,1,208,5
ag7685fdb48f342b,19286,,1,202,4
agebd805867d1817,12475,,2,259,11
aged8ec402e82a99,48481,,1,281,13
ag1fa96532f4b466,44804,,2,273,12
agf119deeef81293,23963,,0,280,13
ag8d18f03830c744,60734,,3,256,11
ag7c905857028a52,55107,,0,226,7
agddf7ef751b9010,50422,,0,244,9
agb8d19dc2d38901,34890,,3,267,12
ag39df4ff634f51c,83762,,3,133,0
ag6624c13185defd,67056,,1,247,10
ag759ba5172235f5,56271,,1,242,9
ag15493d18e77598,17924,,3,218,6
age20700b2a5f12f,3634,,0,292,14
agc93b2583f98bb7,35559,,0,285,13
agcdf045b2297e31,23885,,2,225,7
ag19827c08dff925,69284,,0,148,0
agc7f3ded4152649,70198,,1,225,7
ag21c17ddc16f7d9,5371,,2,392,15
aga476c6eb50030b,86118,,0,220,6
ag95c0f0f5b09da4,86559,,2,212,5
ag996d73e1eb3cd6,54009,,3,170,1
ag4ac3e9e11cf0ff,12238,,1,224,7
agea547a0f87b5ec,111996,,2,219,6
ag46999f34b7ad7b,52310,,0,209,5
agce176483b0bd02,6352,,2,289,13
ag8e4a4dadc64259,12800,,0,274,12
ag4bc567d6002142,39095,,0,220,6
ag5e907b4abcb57f,81853,,2,190,3
ag2c9efc2a83b47c,11641,,3,129,0
ag0e5b4cbd5aa8cc,81862,,1,264,11
agfe99642080af1d,48810,,2,245,9
aga847da74c37f27,28523,,2,126,0
