doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum,toxicity_score,toxicity_score
cc6a8ce6c36f943c,88390,,0,143,5,0,0
cc5bac28f5ca801a,15311,,0,56,0,0.200000003,0.200000003
cce509b2135a2d93,46850,,0,742,14,0.166666672,0.166666672
ccec4059ad4afe9c,76853,,0,391,11,0.166666672,0.166666672
cc8543b16517906e,36001,,0,78,2,0,0
cc1fd12df8a78b09,38087,,0,131,4,0.300000012,0.300000012
cc530eb05da99c08,26203,,0,322,10,0,0
cc26f0aca4ef028c,473,,0,304,9,0,0
cc4b185c6459f50b,86640,,0,107,3,0,0
ccf13c841de9449e,23688,,0,103,3,0,0
cc6ee6a914e56db8,13192,,0,492,12,0,0
cc8c09a87e9108c6,88673,,0,151,5,0,0
cc971558a54ed6c7,17564,,0,307,9,0,0
cc45775b639f9eb4,24019,,0,270,9,0,0
ccc8bac1bedfb5ba,18439,,0,658,13,0,0
cc6904abea018646,32464,,0,496,12,0.300000012,0.300000012
ccd178d565d5dd82,83551,,0,87,2,0,0
cc181e32f281dca3,80539,,0,64,1,0.400000006,0.400000006
ccc76bcb3983c7b9,1937,,0,187,6,0.166666672,0.166666672
cc0052c7809d4516,81393,,0,134,4,0,0
cc5e8a1a74155866,68538,,0,110,3,0,0
cc7e2fec24185624,2757,,0,197,7,0,0
cca78e8f67397da2,81725,,0,415,11,0,0
cc6da424560b3ba2,24010,,0,232,8,0,0
ccb614e53133beff,10916,,0,319,10,0,0
cccdb2396fb03eb5,85518,,0,506,12,0,0
cc90d01d48dbac8a,94006,,0,111,3,0,0
ccfb33904fddc988,88359,,1,92,2,0.5,0.5
cc868df9f5d45058,87309,,0,526,12,0,0
cc3785615c7dd989,48116,,0,56,0,0,0
cc8c6f6e9a90ce33,39319,,0,186,6,0,0
ccc636bba98f4ad9,79435,,0,344,10,0,0
cc769e5c27deaf88,11909,,0,447,12,0,0
ccb20cd6eeca992e,18821,,0,153,5,0,0
cccb56d9fc8e00a1,29072,,0,144,5,0,0
cc0a7a778ea12b52,67081,,0,585,13,0,0
cc626f845a0ae606,87692,,0,68,1,0,0
cc8b18bbe8a1c088,61086,,0,397,11,0,0
ccf7152174bc9658,19282,,0,394,11,0,0
cc5ad63826fd57cf,79692,,0,439,12,0,0
ccd9e1f9390fc614,60536,,0,498,12,0,0
ccf7721cb9cf9918,28170,,0,311,10,0.166666672,0.166666672
ccdc41d53109ba02,55695,,0,439,12,0.200000003,0.200000003
cc6ccdb11a585e1f,84443,,1,211,7,0.5,0.5
cc39c419f62a3a57,83924,,0,126,4,0,0
cc2b0757df88f03f,34480,,0,590,13,0,0
cc802bd5ca6091a4,79177,,0,568,13,0,0
cc880279e3d859ba,88644,,0,997,15,0,0
ccd83b7c2aa1566b,62352,,0,991,15,0,0
ccdfbbac496d3df5,85874,,0,261,8,0.166666672,0.166666672
ccbdeaf796903229,78855,,0,53,0,0,0
cc7bd9c1843ecfb8,62170,,0,150,5,0,0
cc9ccbe08e37ba78,65727,,0,297,9,0,0
cc18714c3ec2b825,1953,,0,213,7,0,0
cc2fec23fbeb0ee0,1483,,1,111,3,0.888888896,0.888888896
cca30931a13de5e7,59438,,0,43,0,0,0
cc5f551b491590e4,80494,,0,45,0,0,0
cc6b69602183b6b2,85989,,0,119,4,0,0
cc469248e1fd6438,65003,,0,172,6,0,0
cc3bbaf8cc78a673,1006,,0,560,13,0,0
cc37188346d0cf10,25458,,0,284,9,0,0
ccfce07642bd09b4,17379,,0,749,14,0,0
ccc37fc72babc0e4,35665,,0,621,13,0,0
cce4857f89ed7d55,74373,,0,458,12,0,0
ccda8d7c37324579,61943,,1,243,8,0.600000024,0.600000024
cca45370fce28a9d,61118,,1,165,6,0.600000024,0.600000024
cc019da1a15251b6,41910,,0,297,9,0,0
ccb6b54e736d6c4d,62936,,0,994,15,0.200000003,0.200000003
cc984959f7da2042,93181,,0,259,8,0,0
cc0a20a4a276887f,73736,,0,886,14,0,0
cc39721ce5e50f4f,6639,,0,131,4,0,0
cc2694b475961c2a,69875,,0,55,0,0,0
cc05d13964e05a78,13294,,0,182,6,0,0
cc1f3cdeb72b1a62,35090,,0,65,1,0,0
cc763f32040cf885,288,,0,54,0,0,0
cceea348ddf77494,47865,,0,172,6,0.200000003,0.200000003
cc5f0cee6843497e,90779,,0,974,15,0,0
cc2d58b73a823727,20570,,0,144,5,0,0
cc40dab9bd40fcd3,81160,,0,163,6,0,0
ccf08319e78d294e,92720,,0,288,9,0,0
ccde8ce8679eb5f4,2841,,0,500,12,0,0
cc4f651dfd22f643,20807,,0,787,14,0,0
cc8a7309ad51cdc6,83308,,0,280,9,0,0
cc17678caa458d2f,76715,,0,934,15,0,0
cc477fd508aa2d8c,28269,,0,92,2,0,0
cc9ac2a4f0202391,12234,,0,283,9,0,0
ccf654e2650e0441,41217,,0,198,7,0,0
cc7501e04283eaac,83367,,0,407,11,0,0
ccd07ac7fb0a1bdc,13051,,0,89,2,0.300000012,0.300000012
cc00d9c226ba3192,52268,,0,59,1,0,0
cc2400ab2556a9c8,59073,,0,177,6,0,0
cc5a5d6f40af0839,42136,,0,57,0,0.100000001,0.100000001
cc6ded6724514e7a,1610,,0,987,15,0,0
ccf63cfb8a9e7533,85135,,0,259,8,0,0
cc48dfba6fb15514,91969,,0,51,0,0.186046511,0.186046511
ccb20bad83202530,10495,,0,482,12,0.200000003,0.200000003
ccd80df624aa2139,61004,,0,104,3,0,0
cc8100038d82f53d,96590,,0,760,14,0.200000003,0.200000003
cc0e2624ab861bec,44994,,0,985,15,0,0
cc758b24e00f35c5,84024,,0,270,9,0,0
cc50844e11a1f715,68252,,0,52,0,0,0
cc4537da7aad801d,39352,,0,231,8,0,0
cc8094f11c49a1df,1474,,0,264,9,0.400000006,0.400000006
ccf889e1648c5ec2,20709,,0,444,12,0,0
cc3b8f1eb3f8ac46,28128,,0,73,1,0,0
ccb20f777b5ba020,86870,,0,398,11,0,0
cc3974044ae4a7a8,78117,,0,299,9,0,0
ccb780e7d1564fb2,18274,,0,453,12,0,0
ccd90cde9756d658,72437,,0,287,9,0,0
cc5ae3abdeca4691,46220,,1,230,8,0.833333313,0.833333313
ccd8daaba31a7d66,36109,,0,82,2,0,0
ccd15a510354ce20,55124,,0,976,15,0.166666672,0.166666672
ccc557298cc37084,88901,,0,204,7,0,0
cc6b69446f9b833b,66087,,0,224,8,0.166666672,0.166666672
cc624fa972dcd1e7,65138,,0,571,13,0.166666672,0.166666672
cc7d1cfa3bb95852,87316,,0,294,9,0,0
cc9afb7e255e24ab,33471,,1,257,8,0.699999988,0.699999988
cc1f775d9538d9db,27725,,0,526,12,0,0
cc8ebc4d9cee432a,86295,,0,531,13,0,0
cc6790c0367d70b6,29220,,0,241,8,0,0
cc9882e9c48afa4b,40125,,0,163,6,0,0
cc5017c17cfa243c,72136,,0,995,15,0,0
cc34159339c7caab,75950,,0,403,11,0,0
ccfeb2c35a1dcafe,18569,,0,440,12,0,0
cc662342d328c8fa,26813,,0,349,10,0,0
ccadb785928909df,18471,,0,427,11,0,0
ccb7f71dbe8c6190,86735,,0,292,9,0.200000003,0.200000003
cc78934c3513bf83,67818,,0,130,4,0,0
cc2cf999b93b975f,73067,,0,244,8,0,0
cc0da494ff2e2beb,32215,,0,342,10,0,0
cc38bbd8e23afd50,86685,,0,90,2,0,0
cc5ca57043085777,70382,,0,140,5,0,0
cc626a7b57a786b5,55246,,0,145,5,0,0
ccbd339862e95fb1,44328,,1,340,10,0.5,0.5
ccf41e529cc77e6f,18284,,0,95,2,0,0
ccec9eff6554e463,24259,,1,384,11,0.797101438,0.797101438
cc6fd8853c2c2499,82937,,0,357,10,0,0
cc564dac3a454767,63589,,0,156,5,0,0
cc199bc55294f040,52354,,1,537,13,0.699999988,0.699999988
cc9f77e6916b57a4,39338,,0,310,10,0,0
cca6100e332d2c8c,50528,,0,117,4,0.166666672,0.166666672
cc2fe1ab864557e3,30074,,0,106,3,0.400000006,0.400000006
cced23a5fbeacbba,8842,,0,102,3,0,0
cc86874923be184b,12575,,0,810,14,0,0
cca534ef98c48779,38818,,0,345,10,0,0
cca783c1fbb60656,64206,,0,192,6,0,0
ccb32900fb255316,92611,,0,72,1,0,0
ccc6d619bae1c8b3,37470,,0,77,2,0,0
ccdc7883b5d6435b,21144,,0,182,6,0,0
cc2e9ea39ac1de37,20925,,0,130,4,0,0
ccc4908067839d36,60988,,0,556,13,0.200000003,0.200000003
ccaa1c75ae02e04f,86352,,0,422,11,0.300000012,0.300000012
cc03e4d3bcdf1299,85450,,0,215,7,0,0
ccaa6ad7c7d1eb2d,11917,,0,56,0,0.166666672,0.166666672
ccf501b7e2621c92,12720,,0,361,10,0,0
cc3f51732cde6989,61774,,0,139,5,0,0
cc3c0ace484bd4ff,2545,,0,85,2,0,0
ccba65dcd6c131b3,4059,,0,416,11,0.166666672,0.166666672
ccdd39bcb0a6a7ef,2957,,0,182,6,0,0
cc9d61706fa4f4db,89544,,0,265,9,0,0
cca5f4a5affb1542,12074,,0,127,4,0,0
cc9fd871138eda42,76155,,0,580,13,0,0
cccd8f17e708a123,1673,,0,307,9,0,0
ccd08da75fcf4a7f,26209,,0,314,10,0,0
cca48777a5b48d41,87680,,0,67,1,0,0
ccff1d2870904a76,74545,,0,739,14,0.166666672,0.166666672
cc7ca4be557314e5,78200,,0,184,6,0.200000003,0.200000003
cca4ed1ff52cce81,13225,,0,49,0,0.166666672,0.166666672
ccb8c75f3c15314f,72900,,0,134,4,0.200000003,0.200000003
cce04210e6e680ae,4573,,0,57,0,0,0
ccfd2d6ab16735aa,88904,,1,538,13,0.699999988,0.699999988
ccb64e97ad316f48,70743,,0,242,8,0,0
cc91ccd212f9cadd,1686,,0,295,9,0.487500012,0.487500012
ccbf8ed6c5e51b9f,38724,,0,166,6,0,0
ccc168592bb861ed,53949,,0,772,14,0,0
ccb255ea0d633e25,73569,,0,102,3,0.200000003,0.200000003
cc08fb841d3861a8,2574,,0,491,12,0.400000006,0.400000006
ccc61b1edb744877,23872,,0,103,3,0,0
cc46d7534f08b3ca,55007,,0,127,4,0.400000006,0.400000006
cc490e7708ef22a4,47926,,0,174,6,0.400000006,0.400000006
ccde9c750cb4850e,33557,,0,415,11,0.166666672,0.166666672
ccbfddc9a83d623f,55253,,0,67,1,0,0
cca2be220ba5f818,77915,,0,380,11,0,0
cc23e62ea6eebb20,84629,,0,191,6,0.300000012,0.300000012
ccc97a3f27365dc5,25184,,0,70,1,0,0
cc2481f01ba613ef,66276,,0,64,1,0,0
cc7f611dbe74b310,89483,,0,330,10,0,0
ccfad02cc2eac745,87952,,0,60,1,0,0
ccf238a57e6b9dfc,47018,,0,987,15,0,0
cc9aa0ae40f08c22,74998,,0,111,3,0,0
ccd6fad87da46510,28547,,0,925,15,0.166666672,0.166666672
cc519b89fb7420fd,91025,,0,263,8,0,0
cc07b9ca2a1db442,67582,,0,51,0,0.166666672,0.166666672
cc6f7dafb3154887,23236,,0,305,9,0,0
ccec8e6525bbd370,91679,,0,80,2,0,0
cc43ea95dec53ec7,55093,,0,590,13,0,0
cc477a72d1d51669,1576,,0,70,1,0,0
ccb1b9a2cc0b8f15,33791,,1,175,6,0.5,0.5
cc19f1cc580f00e1,37202,,0,128,4,0.200000003,0.200000003
cc93b7db7968155b,58821,,0,804,14,0.166666672,0.166666672
cc80080a6a060115,77089,,0,669,13,0.200000003,0.200000003
cc83e814d204eb5f,31694,,0,160,5,0,0
ccb7a2ee02417923,51890,,0,576,13,0,0
ccad458a834f78ba,74630,,0,76,2,0,0
cc8594a96516629c,63174,,0,354,10,0,0
cccd8bbae4770556,10407,,0,110,3,0.166666672,0.166666672
cc9ab0a76d402cfe,61175,,0,615,13,0,0
ccbf66e76b30ae7d,48957,,0,155,5,0,0
cc21ef21fd09c66c,70339,,0,131,4,0.200000003,0.200000003
cc3e89745b0b0d8c,69585,,0,298,9,0,0
cca27d29a11feed1,56962,,0,250,8,0.300000012,0.300000012
ccc5aa52302cf46e,76499,,0,140,5,0.166666672,0.166666672
cc58f9c29ad08dd3,37574,,0,361,10,0,0
cc57257fbc25adf1,6371,,0,113,3,0.400000006,0.400000006
cc1c016a9f83556d,21135,,0,391,11,0,0
cc599a351380fb1d,66069,,0,153,5,0.400000006,0.400000006
ccf2b219cc9e2162,33398,,0,688,14,0,0
cc011f2d53a0615c,57383,,0,112,3,0.4375,0.4375
ccc99af44e98dba0,72926,,0,329,10,0,0
cc758e3d56f8ee4b,80524,,0,284,9,0,0
cc3accca581d0097,22426,,0,81,2,0,0
ccb81e9ce3d09ba7,33235,,0,286,9,0,0
ccbcd8fb5234efe5,85277,,0,95,2,0.300000012,0.300000012
cc1b6ef56d546690,36065,,0,186,6,0,0
cc5e20286e0a0c25,14320,,0,151,5,0,0
cc6270c0ffbe5f94,14537,,0,264,9,0,0
cc614ae82bd071ec,64020,,0,327,10,0,0
ccd771df721e4cbc,48809,,0,105,3,0.400000006,0.400000006
cca53f556b1f4344,1718,,0,418,11,0,0
cc9ffcc8b928dd67,1613,,0,71,1,0,0
cc082f3efd4946f3,2716,,0,319,10,0,0
cc612c66a448230b,76641,,0,63,1,0,0
cccf56f01a9166be,15730,,0,153,5,0.166666672,0.166666672
ccef986925748ee0,90653,,0,276,9,0,0
cc2452cd8d5b1676,90385,,0,68,1,0,0
ccee466af8443205,50557,,0,995,15,0,0
cce46b92e49356a3,68740,,0,644,13,0,0
cc698542eecb0414,45844,,0,225,8,0.400000006,0.400000006
cce1f942f5836c9e,49288,,0,70,1,0,0
cc5a2fc968a29f54,83519,,1,406,11,0.5,0.5
cc27573067e6c1d3,67771,,0,206,7,0,0
cc542b809144b6d1,9377,,0,450,12,0.200000003,0.200000003
cc4ee2b1cb4e8845,6537,,0,162,5,0,0
cc86c47b661ecd92,9407,,0,102,3,0,0
ccf65985600a3962,51373,,0,423,11,0,0
cc929afda9000274,7,,0,185,6,0,0
cc277cd4590523c6,41248,,1,457,12,0.5,0.5
ccff85ca5d085132,59980,,0,87,2,0,0
ccd22e91ce10ddec,94850,,0,208,7,0,0
cc88cb489f698f2e,64243,,0,131,4,0.464788735,0.464788735
cc3ac826786e6c97,67017,,0,71,1,0,0
cc10c8f7e0a6a69e,83153,,0,554,13,0,0
cc06f76853377c54,61724,,0,71,1,0,0
ccdd34dfd8a76902,3192,,0,109,3,0.300000012,0.300000012
cc25fc7f735aa7c9,46111,,0,120,4,0,0
cc0be95a2b87a37e,75861,,0,129,4,0,0
cc51634bb7209b7f,88890,,0,155,5,0.300000012,0.300000012
ccf8487564603453,23560,,0,244,8,0,0
ccb51931336a9772,39618,,0,445,12,0.200000003,0.200000003
cc6fa442f2553964,45879,,0,984,15,0,0
ccdc4ec53d96fa6b,77320,,0,151,5,0,0
cc06c74e224da0ef,89569,,0,181,6,0.400000006,0.400000006
cc829192c481bf64,18373,,0,350,10,0,0
ccbb0af84fa36fae,1840,,0,891,14,0,0
cc087f6fc3c42af3,93636,,0,666,13,0,0
cc00a90668c14231,90359,,0,322,10,0,0
cc0888e40baa2543,41454,,0,811,14,0.166666672,0.166666672
cc311192a1ee1811,92174,,0,429,11,0,0
cc10891002147d66,68625,,0,150,5,0,0
cce4c158a2764397,87325,,0,157,5,0,0
ccc28c885ef6a758,6386,,0,187,6,0,0
cc04af4db3b6f482,40202,,0,151,5,0,0
ccdb7acf8b60e715,83396,,0,82,2,0,0
ccb49310c894ed97,97256,,0,79,2,0.400000006,0.400000006
ccf736dbe591454e,92180,,0,461,12,0,0
cc45af5c72dc7830,26144,,0,103,3,0,0
cc27d8d6a66be988,45418,,0,138,5,0,0
cc659c57ebdb607b,57197,,0,102,3,0,0
cc6e062453bc5ef0,28766,,0,211,7,0.166666672,0.166666672
cc307b4ec236f08e,77165,,0,44,0,0,0
cc1ddad958e74b2f,42954,,1,277,9,0.600000024,0.600000024
cc3480e2222b72a2,48262,,0,124,4,0,0
ccdeb8f0cf4bd8d5,3447,,0,565,13,0,0
cc14fa277fd194ce,2813,,0,94,2,0,0
cc217879c24dc7e6,737,,0,108,3,0.142857149,0.142857149
cc00275a3b9fdf1b,83291,,0,999,15,0,0
ccdaeed640da0ba3,6819,,0,255,8,0.166666672,0.166666672
ccdf8fe00baa4e29,60394,,0,963,15,0,0
cc46add28ce39ce2,50304,,0,53,0,0,0
ccbc9f3f2f048183,33525,,0,152,5,0,0
ccea96fb432b78c5,80206,,0,996,15,0,0
cc455ff0313b492a,70553,,0,986,15,0.200000003,0.200000003
ccefc90de7cf3f2d,60202,,0,218,7,0,0
cca0a69837fa47e3,52841,,0,64,1,0,0
ccb140f97d72284c,65061,,0,171,6,0,0
ccabf711ead04c41,22204,,0,182,6,0,0
cc4ef45a81c63a5a,26617,,0,147,5,0,0
cca4ddce5545de95,51871,,0,324,10,0,0
cc144858ac5f2f26,40814,,0,56,0,0,0
ccf1822b3b4437b8,51791,,0,387,11,0,0
cc5a08f8baa5c663,89390,,0,115,3,0,0
ccd5ccffc4b21197,18341,,0,503,12,0,0
ccf60bdaa5f4ea35,95877,,0,93,2,0,0
ccb2e6809b4d02fd,20372,,0,257,8,0.200000003,0.200000003
cc027d065cfcb7fd,13987,,0,139,5,0.166666672,0.166666672
ccbb8505f0622c54,53679,,0,49,0,0.200000003,0.200000003
cc9ce39fabb452fb,94631,,0,359,10,0,0
cc739db5b47f6f8f,15621,,0,222,7,0,0
ccb8b58af103878e,43889,,0,233,8,0,0
cca7ae6ab345e71d,71361,,0,464,12,0.166666672,0.166666672
ccb55062d8d0ac37,17031,,1,61,1,0.5,0.5
cca61725258c9472,87568,,0,388,11,0,0
cca597bbefc1d084,67753,,0,403,11,0.300000012,0.300000012
ccdd2bb2f4918c12,13935,,1,739,14,0.5,0.5
cc930a4b67bca42a,38901,,0,846,14,0,0
ccdebbc77f9a9cfc,26343,,0,993,15,0,0
ccef3d0cd53d8288,35696,,0,120,4,0,0
cc055c3f289f42a4,42604,,0,239,8,0,0
cc1183c75d84606c,65085,,0,672,13,0.166666672,0.166666672
ccb391328a1fa20f,68713,,0,143,5,0,0
cc3e8904403bf8f7,26362,,0,89,2,0,0
cc62ad0eb22d9c56,80792,,1,79,2,0.814814806,0.814814806
cc4e76bd871b0df5,76192,,0,174,6,0,0
cc612e1e5c329aa7,84725,,0,167,6,0,0
cc053bea35a87ac3,59730,,0,177,6,0,0
cc1d4465245d9d40,49037,,0,978,15,0,0
cc7526591082bc20,66306,,0,195,7,0,0
ccf1c5ec16ccc0dc,31679,,0,378,11,0,0
cc4582326210d69c,11887,,0,209,7,0,0
cc1d6c8d756cc68d,73109,,0,224,8,0,0
cc43ffdfbfe17ea2,91335,,0,254,8,0,0
cc7372fe65db6b46,54847,,0,56,0,0,0
cc5b374f13be30f8,26645,,0,65,1,0,0
cc3b8d3035b941a6,6387,,0,875,14,0,0
cc974a014d2f1c34,10724,,0,62,1,0,0
cc6273d89693bc1a,3111,,0,393,11,0,0
ccbe6a2061c2d654,65294,,0,51,0,0,0
cc69ea8d3457558c,38015,,0,995,15,0,0
ccc357253ba6fc09,4213,,0,193,7,0,0
ccfff280a94c4d69,55291,,0,990,15,0.166666672,0.166666672
ccd9c93e9cc8b52f,90295,,0,540,13,0,0
ccdc7deea468d4da,54284,,0,407,11,0,0
cc1860d21c72f20f,49160,,0,335,10,0,0
cc281d1d1d98c4dc,991,,0,192,6,0,0
ccc9502b8a2f1ba9,23806,,0,66,1,0.400000006,0.400000006
ccb5b4dd190248f7,15378,,0,109,3,0,0
cc3d0668bedb7f43,90917,,0,636,13,0,0
cc3d63e6e82f7dcf,44809,,0,644,13,0,0
cc7c33890305853a,63386,,0,64,1,0,0
cce048e53c09e2df,1061,,0,179,6,0.400000006,0.400000006
ccc4995f104983e0,70576,,0,54,0,0,0
ccd4226c90de69d7,14308,,0,986,15,0,0
cc723454f1d930d0,84426,,0,417,11,0,0
cc85e8670632695f,6230,,0,483,12,0,0
ccd1bf0bfd94560c,83278,,0,112,3,0.300000012,0.300000012
ccbf97b71c66a697,40476,,0,114,3,0,0
cc1cfe1ea6578829,39672,,0,990,15,0.200000003,0.200000003
cc98dd2d150c0b83,63419,,0,63,1,0,0
cc1c9e0383d0416b,461,,0,438,12,0.166666672,0.166666672
cc17b5c34c75073b,49449,,0,691,14,0,0
cca6b6c2923309ba,46075,,0,65,1,0,0
cc13bcec9d5e53f1,40165,,0,235,8,0,0
cc3ba25bc52f23ff,61248,,0,142,5,0.200000003,0.200000003
cc935988baa9c7c4,36967,,0,796,14,0,0
cc0652e00d4fb638,41550,,0,141,5,0,0
cc78765bd5961a1f,96724,,0,90,2,0,0
cc6eba0c71066351,63681,,0,235,8,0.400000006,0.400000006
ccfc0c29a10aec09,57294,,0,223,8,0,0
cc312638c124f7a3,61324,,0,235,8,0,0
cce0426f58c5c9a0,13272,,0,194,7,0.400000006,0.400000006
cc1574019a11bd33,23419,,0,291,9,0,0
ccfbd099460d1e2f,66587,,1,254,8,0.600000024,0.600000024
cc503ff7972e7d91,11102,,1,246,8,0.789473712,0.789473712
cc95969eef5bc60c,50184,,0,40,0,0,0
cc3204d72697a6aa,27055,,0,40,0,0,0
cc206fff5daead92,56524,,0,133,4,0,0
ccc8467929b9986b,95150,,0,135,4,0.200000003,0.200000003
ccac541063047def,96322,,0,53,0,0,0
ccbec6a30fbfd692,59338,,0,87,2,0,0
cc880a8823ee7bef,38815,,1,285,9,0.699999988,0.699999988
cc4100e207d7c748,57505,,0,213,7,0,0
cc88a269eec29d83,9987,,0,104,3,0.385714293,0.385714293
cc28fb8d83ff7c83,82351,,0,102,3,0,0
cc667ef905928609,78545,,0,148,5,0,0
cc1d6d7ae6e246d8,74015,,0,385,11,0,0
cc1bf1d92fcdd184,54015,,0,153,5,0.370967746,0.370967746
ccb15eab5f898b4d,94579,,0,125,4,0,0
cc1cf2bf237eb4bc,35087,,0,506,12,0.200000003,0.200000003
cca046d7385a2f1e,4048,,0,235,8,0,0
cc116e116d8d21e1,37558,,0,989,15,0,0
ccdd64df7219c1df,8988,,0,347,10,0,0
ccc9f5cf88299491,79716,,0,337,10,0.166666672,0.166666672
cc9846f6d45d0c55,12595,,0,255,8,0,0
ccb6872b46b1939b,15132,,0,160,5,0,0
cc0abcbe999abc14,34280,,0,294,9,0,0
cc665fd6af8c2fd6,34049,,0,114,3,0,0
ccdd0bf7e99568bc,30233,,0,960,15,0,0
cc5f428799427eb6,69563,,1,68,1,0.600000024,0.600000024
cc194cb5303c01ba,5134,,0,738,14,0.200000003,0.200000003
cca73ab2ff023645,55420,,0,356,10,0,0
cc1d0ac92cb438ec,38761,,0,148,5,0.166666672,0.166666672
cce55b2a5e1b4acc,49131,,0,405,11,0,0
cca99f21991b262f,72174,,0,130,4,0,0
ccdeaa360695e2c4,63184,,0,113,3,0,0
cc2d7c8c10add70b,13111,,1,363,10,1,1
cc0ba70f961bbbbd,65108,,0,410,11,0,0
cc8ef8ebe0a9092f,60333,,0,108,3,0,0
ccd99a4f347abae1,69123,,0,250,8,0,0
cc81755418e46677,3486,,0,249,8,0,0
cca7ce53544aba0f,84428,,0,284,9,0,0
ccf78f250349a24d,78602,,0,445,12,0,0
cc9a2790b357cc4a,55200,,0,567,13,0,0
cceffe01f8c17625,82020,,0,598,13,0,0
cc87a9e28ff4a19a,46071,,0,307,9,0,0
cc1feef9b7ddd066,5897,,0,685,14,0,0
ccf41a5eb2cd605f,44507,,0,83,2,0.200000003,0.200000003
cc55603d9ca39a9c,42978,,0,328,10,0,0
cc2aa6f418561bab,68692,,0,787,14,0,0
cc9e604d679748c4,27830,,0,340,10,0.125,0.125
ccca9bd942404a9a,11525,,0,181,6,0,0
cc8974542c74a675,15204,,0,169,6,0,0
ccade7e7d3a06c51,61309,,0,266,9,0.200000003,0.200000003
cca13ea7b6714c80,22911,,0,167,6,0,0
cc9a231ca10644bf,13933,,0,236,8,0,0
ccffa3e3e9b19f80,19056,,0,169,6,0.166666672,0.166666672
cce934c52f4bdbd9,7393,,0,81,2,0.200000003,0.200000003
cc00e97f99856c1e,74715,,0,268,9,0,0
cce856b496a3f346,58677,,0,127,4,0,0
cc377b44acc0d958,68071,,1,152,5,0.728571415,0.728571415
cc0039b4ed971288,87686,,0,982,15,0,0
cc89e046c6da218f,69405,,0,77,2,0,0
ccd13bbe1b0c1b36,12537,,0,324,10,0,0
cc4e615e8aa2ee5b,45112,,0,995,15,0,0
cc0d211250756092,6609,,0,61,1,0,0
cc564b55ecee8ef2,77950,,0,489,12,0,0
ccc8e04a97070891,61518,,0,739,14,0,0
cc1f37704b3bbd70,58332,,0,50,0,0,0
cc9299277c0edc9e,87217,,1,132,4,0.6875,0.6875
ccee4981761a2454,4044,,0,193,7,0,0
cc739ffc72fe9c4f,61094,,0,59,1,0,0
ccabef264dda7d67,41360,,0,277,9,0,0
ccc5cb419059b591,92181,,0,123,4,0,0
cc058e0bd25a35e1,88680,,0,969,15,0,0
cc28d193403e17fc,34267,,0,42,0,0,0
ccbf3f0c442ff9b9,4439,,0,71,1,0,0
cc3c351568cc8c55,5757,,0,41,0,0,0
cc5f9b54c684c887,69349,,0,974,15,0,0
ccd6a2e0159ede31,43040,,0,937,15,0,0
cc415a526642cb94,35404,,0,61,1,0.100000001,0.100000001
cc68cc0566ca8069,50582,,0,273,9,0.300000012,0.300000012
ccd8b65e877be9d9,79454,,1,100,3,0.600000024,0.600000024
ccdbb34db4ec10fd,5962,,0,163,6,0,0
cce3a09cbd6b2d0a,37169,,0,73,1,0,0
ccbdf72b295964e0,62605,,0,212,7,0.300000012,0.300000012
cc980101a261957a,72388,,0,327,10,0.166666672,0.166666672
cc2f221e937e0723,57896,,0,184,6,0.400000006,0.400000006
cc62b7de4b14103f,21433,,0,132,4,0.400000006,0.400000006
cce4aaadf06899a5,96567,,0,902,14,0.166666672,0.166666672
cc98efffecafa980,14199,,0,54,0,0.400000006,0.400000006
cc87e2dfa7dce5a4,8301,,0,51,0,0,0
ccd48264918ef728,85900,,0,117,4,0.200000003,0.200000003
ccf4308ff3b7046e,57126,,0,136,4,0,0
cc7277065c2c7610,67594,,0,169,6,0,0
cc34decbd0adfd99,38032,,1,513,12,0.600000024,0.600000024
cc340f6f9053e6e3,78265,,0,243,8,0,0
cc723b0100637836,12738,,0,132,4,0,0
ccf5e40de5c80ff3,25361,,0,276,9,0,0
cc53278ab6bc034b,94365,,0,75,1,0.300000012,0.300000012
ccf9b7a2f6805605,26755,,0,689,14,0,0
cc843b18233a6a58,76337,,0,156,5,0,0
cc1825f829697903,57831,,0,987,15,0.166666672,0.166666672
cc21ea1131cecc2b,66240,,0,57,0,0,0
cced5b1c95e38d9d,40551,,0,520,12,0.166666672,0.166666672
cc6b68b299270d1d,59766,,0,53,0,0,0
cc1a83704549c4a4,5558,,0,422,11,0.200000003,0.200000003
ccbaf487a16aa2fd,46097,,0,998,15,0,0
cc175e19662dd22a,8393,,0,149,5,0,0
cc0b4f49c38404e8,5968,,0,415,11,0.166666672,0.166666672
ccb7280c8f8a47af,44484,,0,150,5,0,0
cc2c67de1a0f2b03,44029,,0,81,2,0.166666672,0.166666672
ccaa752eb3b6433d,20042,,0,338,10,0.166666672,0.166666672
cc92c1e182a78fba,89498,,0,208,7,0,0
ccf0575b15c21214,76444,,1,332,10,0.5,0.5
cc2fe921c2b31b2c,18395,,0,72,1,0,0
cce9b69183fd5f09,77193,,0,174,6,0,0
ccb85c8d89f68a8c,21692,,0,766,14,0,0
cc73cef6ecbc9a59,40155,,0,467,12,0,0
cc4342098df92408,20658,,0,880,14,0.200000003,0.200000003
cc7930cbedaf6437,13318,,0,298,9,0,0
cce7bd9691715b87,89467,,0,890,14,0.300000012,0.300000012
cce6e3e5617fb267,36269,,0,179,6,0,0
