doc_id,source_index,source_id,reference_normalized,n_chars,length_stratum
imb607ae032fe911,4818,,0,1164,10
imd4be2c92911e04,6062,,0,1017,8
im3f7ce919c0d57c,14312,,1,1693,13
im1c18a4ecf0f178,21658,,1,1539,12
im5efac5b28b9f69,13865,,1,699,4
imbc500e1ac545a5,8752,,0,763,5
imcad7a85a9faa9e,22621,,1,1133,10
im414c35216c6f01,3147,,0,2692,15
im50f91774208681,5264,,0,2598,15
im349d068307209b,9306,,0,1263,11
im7e57febab6726b,18188,,1,337,0
im0f2f36aaea1d52,21682,,1,2053,14
im7521ca56598f8f,12137,,0,1134,10
im8c40a0d4cb811b,6533,,0,948,8
im05efd6dc3dd872,7591,,0,1370,11
im5d80ce509bdde4,14250,,1,782,5
im5c45c9055ee9d0,22811,,1,416,1
im74014b593b2bff,20082,,1,357,0
imf7f1500e1439b9,3921,,0,1020,9
ime6a503920c7b60,18502,,1,1189,10
im39dbc8e6c7f8aa,15169,,1,754,5
imcff252156801a7,13065,,1,2428,15
im36ea4d48ab6049,8731,,0,1164,10
im344830689031da,13943,,1,824,6
im257b57e45ea84f,18593,,1,1253,10
im8431866cc0f78e,2763,,0,2674,15
im6f668c4b775d8c,6222,,0,1807,13
im4be4ab7fe21f09,853,,0,832,6
im54d2432e5ab79c,17859,,1,1299,11
im802dadb7e0b649,23840,,1,2673,15
imb360310fa0acc7,18816,,1,1796,13
im7944bdc19fc512,5989,,0,987,8
im3988ccc20fdd2b,14483,,1,619,2
im869008fc950cc3,19830,,1,1988,14
im8967789b5d3e3e,6131,,0,2420,15
ime84a8df442ff84,7823,,0,242,0
im97683d70774ac5,5822,,0,831,6
im994529309e0532,18702,,1,249,0
im8c22b3e9a30fc8,5535,,0,566,2
im56611cd1f492d9,12987,,1,509,1
im1533dd6637dcb5,3790,,0,815,6
im980da4232da9fc,18969,,1,778,5
im8a2bb2225cd8d0,24065,,1,1809,13
imd5dbe5640cfd92,6043,,0,2900,15
ime953439964f564,817,,0,377,0
im8c48f5c0491956,11627,,0,757,5
im352c7074724d54,23779,,1,1603,12
imfdd268baa50e82,15683,,1,738,5
im6dc74f76ead646,10972,,0,719,4
im87156f9bdb3b5e,21403,,1,462,1
ima51929d086c5b4,20031,,1,272,0
im0237efbc05b80f,17830,,1,711,4
im2736cc3f2c9cb6,1782,,0,263,0
im59929919b79392,1750,,0,677,3
im408cb5455b7cf4,8095,,0,640,2
im95ca6dbb68a47f,23221,,1,1018,8
im2a99f9cbe2ddc7,23559,,1,744,5
ima872a5ee0c38a2,11990,,0,234,0
im3193d023c46d4e,4122,,0,914,7
im866a992d255c1b,14377,,1,673,3
imdceed17e62f232,6534,,0,1020,9
im9aef9c8789c5dd,13017,,1,1438,12
imaf420f202062d4,20527,,1,842,6
imc6a39fb2c7a36b,5740,,0,698,4
im8b085f8ebe5d6b,16192,,1,1355,11
im02857005b913db,12937,,1,874,7
imd586cdec2019fb,22704,,1,1557,12
im3907136d3b41d2,13001,,1,1372,11
im429d5689781798,4325,,0,445,1
im286924e2f25958,3167,,0,949,8
im99cc3d926c0bb1,24710,,1,818,6
imcf6e990fda9074,8920,,0,547,1
im0e80dafa61b662,14015,,1,719,4
im15cf861cc57b21,1725,,0,727,4
im92d55fd7dcb1bd,24665,,1,1134,10
imc6354cbf71364a,24400,,1,1530,12
imd410557e75a56c,20535,,1,495,1
im25a3a6facedf09,17832,,1,1408,11
imd8d1888da5dfc5,19918,,1,1593,12
im3fc5d6877a6b64,19474,,1,567,2
im88120abee0519d,13579,,1,755,5
im597bd78c3b55a6,19684,,1,674,3
imac701ffde80904,17172,,1,782,5
imd64ad709178948,11083,,0,396,1
im1f5503fd041c7c,3073,,0,2297,14
ime76adadc2ea8c9,7696,,0,676,3
im22a9955c37e35a,7979,,0,1037,9
im0f909b9c48ce4f,10145,,0,1214,10
im35593e25dbc9af,13598,,1,783,5
im1c7ddcda9a7e50,2276,,0,1240,10
im2038b695ed5d33,10672,,0,482,1
ime22760ecb712f0,11417,,0,1118,9
im08c1d3bb7c589f,4092,,0,731,4
im468d556030f5cf,18316,,1,2241,14
im93b3b357b4f58a,12432,,0,656,3
im7b36b5c7e8e9fd,3424,,0,966,8
im4777c621958546,13073,,1,2691,15
im449b33c94b0c49,13581,,1,648,3
imbbd3635cffd16e,7885,,0,1010,8
im656a42c49f19d6,4447,,0,1778,13
im0e76dbf2dc2070,17583,,1,240,0
imab0eb2a2242887,8733,,0,1084,9
ima5c754e80f44ad,10119,,0,669,3
imca2a14e78cd9e6,243,,0,541,1
im941bff634c4a68,16990,,1,1704,13
ima4fae0a908ab65,13695,,1,630,2
imc70b714b3e3096,20751,,1,1104,9
imc0d796a7e3f542,24818,,1,1670,13
im638294c923d789,12268,,0,803,6
im413f82102c1d7c,17345,,1,701,4
imc25d31fb41547b,8361,,0,770,5
im91844eed1f7534,7289,,0,939,8
ima57857db2b00c7,24566,,1,784,5
im30485414ce7bb4,1417,,0,681,3
imf00944f3084d87,14777,,1,1514,12
im2e665e99e66e49,1971,,0,1119,9
imdc76da0230148b,20411,,1,2572,15
im88c8cb9cf4b981,19604,,1,647,3
im25c3ee51ea1063,19795,,1,2291,14
im6f5d192d83fa5c,13834,,1,1958,14
im88f57b98903be2,23339,,1,309,0
im428f128f510f29,14563,,1,1300,11
im00acf1e6eb093b,24841,,1,1818,13
ime9bac3c7827f0e,12222,,0,469,1
im4461819f4adafc,2543,,0,2270,14
imecff22bd405f03,2962,,0,784,5
im7fb8d785822403,7421,,0,837,6
imf11f4aaac34eec,12446,,0,741,5
im845addb5b42fb0,8102,,0,637,2
im0620c17380d01a,11445,,0,2721,15
im52e62ea12ad1a1,3903,,0,1816,13
im4ade92e27500ae,6297,,0,1039,9
im6e3e81d6e04732,127,,0,655,3
im4915259d542657,790,,0,1117,9
im9fdf83b7bd94db,18788,,1,840,6
imf9c32e2471ba4c,12052,,0,2493,15
im59a2b3c926a358,22385,,1,453,1
im0108287a33309e,20085,,1,387,0
im2bb44ee7d40b28,2907,,0,1177,10
im1a38e88111499d,6942,,0,2602,15
im64a1235a0455ed,3268,,0,313,0
imb2275ca777c034,19822,,1,2054,14
im4b8f822be0964c,23845,,1,2412,15
imdd78a8b380e822,20187,,1,684,3
im0059dc8881d562,11172,,0,2286,14
im629e55672d5631,24018,,1,1330,11
ima180e0b650985b,9143,,0,1163,10
imf00573682e2286,17359,,1,1045,9
imb74668cac4e83a,14837,,1,596,2
im5a3edd4c73a935,19729,,1,2969,15
im2ab88166fdf3a5,9823,,0,783,5
im9383d9e67f6d08,19945,,1,645,2
imdc8e0586220abf,1767,,0,668,3
im83975c9965320c,14682,,1,345,0
imc9a76ce62a1e1c,22590,,1,628,2
im04f41d95837316,3877,,0,728,4
im059c89001e7179,3863,,0,975,8
im590999a817a89b,16208,,1,571,2
ime9ec348633eb7f,12516,,1,194,0
imf084abaa12363f,7501,,0,781,5
im63df8f2fc77554,20457,,1,2601,15
imd86d4b85f1e9f4,22178,,1,708,4
im50eac8e05c3611,20306,,1,1223,10
imdc5f6de3ec6ec5,1610,,0,1313,11
imdf49a756cca3d0,7610,,0,1283,11
imdd770424470b53,8957,,0,674,3
im83416e2832f4d1,7209,,0,993,8
imdb20478fa12dac,10234,,0,953,8
imf8e44f49a77340,10753,,0,362,0
im8ac892207a5425,8027,,0,856,7
im8a27a518168908,12312,,0,2341,15
ima2398a977c83b7,2857,,0,1371,11
imf5753801989ba7,591,,0,2650,15
im8cbb528f7c7be2,22065,,1,1225,10
im09c3f77869e60f,18619,,1,685,3
im4491fac012563b,10242,,0,1026,9
im70a78558e453d5,19799,,1,672,3
im60f6ce51734e04,9012,,0,933,7
im1572b1e8d7b7db,12662,,1,854,6
im1abe17e89a807b,24594,,1,1433,12
im0cd1884c108c63,10606,,0,721,4
im9a38289cfb8a8c,3029,,0,2427,15
im02729c605b2e88,8008,,0,1799,13
imc0bf901ed744fd,11009,,0,595,2
im9adfe93f89e9bd,14355,,1,1875,13
im9395637ffd19fe,20392,,1,928,7
imabeb2d575bf0ac,2934,,0,2040,14
im5a771998a63036,11292,,0,669,3
im12faca00e8c776,13234,,1,1259,11
im3e18ac065c4eb1,19208,,1,665,3
im69a00a952d3c06,15655,,1,1531,12
im4129e227354418,4437,,0,699,4
im45791ce240a2b3,24210,,1,1126,10
im36535f8c612287,14530,,1,2267,14
im1afd6c0e33d905,24680,,1,706,4
im1fa95e0d2a3457,16266,,1,1660,13
imea72fe989467fa,12608,,1,1111,9
imf4777217dc3882,1255,,0,985,8
ime0e0617e04d677,7057,,0,1542,12
im4995195b2a53b4,16559,,1,646,2
im3dfb5ce7eb8d22,4145,,0,821,6
im9762f2d513024a,9861,,0,1117,9
im9f9f896febdfa3,20078,,1,316,0
im9201bba0a698f1,13177,,1,642,2
im0bec79ebf6b1ea,21851,,1,1743,13
im6a982f23890ebc,15830,,1,2057,14
im699ea11c7acc14,20074,,1,331,0
im3d9d71d9d04fad,15208,,1,786,5
im6b2ec43966e49c,7966,,0,1641,13
im4b758c75b2e0fe,8967,,0,781,5
im152e7b5a64bb27,3114,,0,775,5
im2ac8e0bd00cd2c,2082,,0,660,3
ima9d78d51549d21,4494,,0,2373,15
imab2615090836d6,19680,,1,590,2
im11c6e5941b57af,3247,,0,859,7
im2875f5b4c829ae,23194,,1,1402,11
im5940ab81e3d4db,7818,,0,1430,12
imdcd6a4fd8766a6,643,,0,1147,10
im78261f6fbb82f7,7380,,0,658,3
im4e07c1007ad094,11570,,0,1273,11
imae6d265f11d757,7188,,0,1672,13
imd73b681501fd01,939,,0,947,8
im5b654b359120c3,14406,,1,594,2
im6ad1c1f6e45942,14005,,1,608,2
im4a06b107e8f3b3,4798,,0,547,1
imfb53ac1079d5f0,10642,,0,2855,15
im2d056bef4f674b,14148,,1,1371,11
imbded6ef6b13c51,21915,,1,1678,13
imc0ee013bb69883,5969,,0,1990,14
im08838d4a6aba1f,15841,,1,634,2
im3d80274089a50a,21228,,1,1624,12
imbd6f650aaf9cf8,1513,,0,1050,9
imc7d4bd1e01ce2e,24146,,1,400,1
imdbdb82d91f526e,3539,,0,713,4
im30a75c0508cfdd,20223,,1,1771,13
im952827a623ee5e,2854,,0,1900,13
im352ab4ce2cc9b2,11805,,0,2399,15
im741e373e686287,13033,,1,589,2
im7f2619c49855ec,23299,,1,397,1
imb460717de7cdc6,16432,,1,949,8
im957346c1cacbc1,4506,,0,1957,14
im18379cd2b8db51,22401,,1,1763,13
imd31d12b4ecb8a4,6188,,0,330,0
imc13684dcf43988,1498,,0,991,8
im4d68a605c257c8,6145,,0,1744,13
im2182d8df49c96d,14447,,1,1251,10
imba8f895ad29e95,1475,,0,544,1
im399f531f848e46,4752,,0,1518,12
im7acf06fed31c3f,19401,,1,1362,11
im1cebffc0cb5a03,14113,,1,1273,11
imc7e2471d3304d9,12201,,0,2560,15
im42bf92402be294,6912,,0,235,0
im04ffe0fc2538bf,144,,0,911,7
imaa3f3a6242cd15,20332,,1,797,6
im5b91f6eaf3374e,22805,,1,699,4
ima4cd7a450e9766,3458,,0,1732,13
im307676338393cc,10211,,0,652,3
im3dc60df81497cb,13986,,1,908,7
imb4732122048732,16271,,1,1231,10
ime9df5d8976844f,1814,,0,320,0
im84aa9576b3c6ff,22535,,1,1235,10
imbda90c9e6da35b,14911,,1,407,1
im21cd267609591c,18525,,1,773,5
ima57227bf954395,18670,,1,691,4
im8c49d637777f9b,21152,,1,380,0
imfc81d7383056e5,23973,,1,762,5
ima5143bcf9c901e,3808,,0,1779,13
im8b3ca316480b29,8212,,0,478,1
im27d5ec973a3b0e,6440,,0,1732,13
imabc0044400edc0,16518,,1,822,6
im9e618c81dca0d9,14655,,1,1999,14
imdecdf1ec283989,17103,,1,2298,14
im6d0d345613e3e0,3613,,0,2777,15
im3a1b55dd13480e,3360,,0,1040,9
imb46a24f7ad4723,10378,,0,868,7
im62d2692ed0d7cb,3352,,0,491,1
im06c0949764590c,7963,,0,1989,14
im5a6377533a6b7a,17961,,1,510,1
im58b1f8d63c0955,2738,,0,932,7
im6762888f1e67be,18627,,1,1202,10
im3c619db7d0acfa,5389,,0,703,4
im7d12b0cfef535b,5760,,0,801,6
im5d1f3b5fa73233,3665,,0,2239,14
imb1e011b474b0b2,8524,,0,732,5
imd9c79d8eb97f80,22261,,1,940,8
imeba519fbe10bf8,1397,,0,1011,8
ima9acae61515be4,24439,,1,2759,15
im48e56d5decd0fd,15167,,1,797,6
im659ac4a455ff58,23296,,1,752,5
im7595b2ea917934,16417,,1,704,4
imfdd0fb512008ad,13404,,1,684,3
imd343c432048899,11486,,0,714,4
imf32e6230cac53f,17896,,1,948,8
imbe60bcb2fc7607,16961,,1,241,0
im751a49575002ed,24135,,1,588,2
im5aff3fb1f64447,17088,,1,1305,11
imd5aec8d9ffd4a4,10651,,0,763,5
im0a05d937fa6584,16799,,1,2768,15
im4e5a7d4877f4ed,11047,,0,1312,11
im9ce3e296774a58,1922,,0,731,4
imabd85bccd6403b,12211,,0,916,7
im4864837067c3cf,21422,,1,521,1
im0de856d1843348,10670,,0,2087,14
im6043c845ff66b9,10930,,0,2890,15
im11f406fd4dd9e7,3119,,0,815,6
im25d3c6a90680b0,7781,,0,2890,15
im656355fe5a23cc,12294,,0,526,1
im46af655c50004b,22004,,1,1921,13
imae2349edabffae,9933,,0,2815,15
imff3c6a00e82121,7807,,0,1017,8
im8abebc4e0b21b6,10330,,0,658,3
im9549e76fbb026d,12970,,1,910,7
im77d60926c014f8,3026,,0,2429,15
imb18c2041f3e21c,19301,,1,1141,10
imfe99cfe531f004,5297,,0,483,1
im72da9f35311aa1,7956,,0,1348,11
imd186234b7d0cb4,18148,,1,439,1
im94caa9cbb440a2,5995,,0,356,0
im5ee14b7c9c035d,13011,,1,986,8
im28043763cfa1a2,1584,,0,1824,13
im2deac7d7cb3f8e,21606,,1,1048,9
im1c10daefe3ce95,15319,,1,670,3
im7f52388e21206a,20884,,1,2004,14
imf9a85796450f53,19658,,1,2517,15
im0d556db37ba067,20974,,1,757,5
imfdde44ae036c72,21505,,1,877,7
imb42afeb39cb295,22085,,1,569,2
imb240a4e1b42a83,16207,,1,707,4
imf5b80b4d9e0be3,7985,,0,1005,8
im189672fe783f5f,24607,,1,1336,11
im2df7602ee00941,13167,,1,2445,15
imeec537a00eb6c3,15775,,1,1342,11
ima2a38db4066539,18533,,1,702,4
im72cd349d1fd56b,13258,,1,450,1
im21bc39cd04a580,8336,,0,2330,15
im210369b7e47d2c,16859,,1,512,1
imb98dedc93c543d,1314,,0,1239,10
imb7d64a36d04129,24023,,1,859,7
imdbf7ac34488058,8759,,0,803,6
im81674eb461e2a5,19484,,1,2020,14
im856d6c64562cee,7627,,0,1110,9
im20495ec4ce24bb,13347,,1,1492,12
im6ab7c31fe1591e,1636,,0,697,4
imff10fd1c663d94,5874,,0,2193,14
im9358daafbd035a,11399,,0,2325,14
im5ee2bdcb130b52,12144,,0,1524,12
im0d1cbd3d69eb99,1422,,0,277,0
im52d79f5f876ba1,19821,,1,1479,12
imc90d54a725ca12,20903,,1,1008,8
im473a2e19338c15,15190,,1,1402,11
imf68d9bb0240977,12400,,0,1031,9
im7f0ea98de9b8de,4547,,0,625,2
im89544077c79ea0,12223,,0,656,3
im1cdf918b67f406,9273,,0,653,3
im617147be2c5a3e,5658,,0,739,5
im10e846dbee0250,359,,0,960,8
imdaddf88c82319d,23032,,1,453,1
im140a68ad0d1761,24591,,1,1917,13
im6afa64994f413c,11612,,0,1036,9
imc2ee940d6164f3,14992,,1,667,3
im3a45f5142badcd,8991,,0,2004,14
im2bc6884d92054a,17598,,1,858,7
im9b738e41bd3122,8790,,0,696,4
imc6764170979962,11069,,0,276,0
im54faf557a1da1c,23881,,1,2194,14
imc47ae1a1e00b3e,18556,,1,784,5
im0ca71683467789,18412,,1,783,5
im97942f38cf18d4,11531,,0,970,8
imf7b3eebcc06f87,4675,,0,1023,9
im4d74b2a1abd421,17626,,1,618,2
im970765c968c219,21547,,1,375,0
im4a8fbfd993a751,18772,,1,438,1
im3b347c3614c2c0,9236,,0,1635,13
im55263664547d7a,12033,,0,963,8
ime85f7a8aae24f9,23247,,1,535,1
im8b953bd05eb4a4,18790,,1,2069,14
imcdf0042b03b540,7962,,0,661,3
im1a479e274609fe,23228,,1,915,7
im20220756227629,3940,,0,1569,12
im99fa2242b2be6b,1762,,0,790,6
im6f7597fd5978a6,19641,,1,1152,10
imdc6200207d0a7f,24973,,1,808,6
imeda6fad594035b,18664,,1,649,3
imc4982e38d86229,2092,,0,705,4
im31626a00dcb9d2,7269,,0,832,6
imb9f8bda31009ba,17344,,1,1004,8
im020e60df43b702,18030,,1,1012,8
imbc7e5a3ce6d162,504,,0,1941,14
im5be2d5340906a2,22613,,1,732,5
ima6891ec5cd2fe6,9191,,0,702,4
imdb547ac8743105,2492,,0,932,7
imffb37bcf0620b7,24479,,1,697,4
imf9274c8b4d4d33,16260,,1,1898,13
im58ddc4542b1bd9,22188,,1,412,1
im70163cd09f0bb2,8878,,0,1816,13
im27aaf1b4c22e4c,5037,,0,784,5
imf409d5f0f08fe4,8580,,0,2093,14
imc2530d1f088a6f,20728,,1,539,1
im8281cdf9a2206c,1804,,0,960,8
im3cc1f6dab94a80,20049,,1,1133,10
im75560f30eb899d,22109,,1,1429,12
im0a27333050f0fb,9112,,0,925,7
im7684671b1b0269,12452,,0,1262,11
imca817ba4e20203,1345,,0,1092,9
imcb247bfe0f764d,19489,,1,1468,12
imd319608331e6ee,10344,,0,544,1
im6d419fb85eaca3,16646,,1,640,2
im23bdf1514d7aaf,2988,,0,830,6
im0624614ae129bb,16179,,1,2644,15
im7d0cbd8562a6d8,51,,0,1155,10
im8805b59c8628b7,4849,,0,1089,9
im156b2c41681699,5308,,0,688,4
imf309e785ccd0eb,22644,,1,242,0
im1d2541a18c40f1,13223,,1,947,8
im8f5d2d50643917,7798,,0,500,1
im73a9333ea49d92,12259,,0,2162,14
im216010993191bb,22345,,1,660,3
imba87441b9dafa3,20502,,1,616,2
im1c45b64fee54f7,12357,,0,1274,11
im65702821eac1d1,17472,,1,649,3
im59a453d5174588,22738,,1,2962,15
im191c4e0216150b,22415,,1,1849,13
im9226f1a5696bb9,13153,,1,2442,15
ime16068b8c76a42,24773,,1,2333,15
im09552aba03fdac,23184,,1,464,1
ima81ea15677d04a,23233,,1,1145,10
imaa24557bc8bc20,12720,,1,402,1
im28284a6b068522,21632,,1,2053,14
im0dd2e44a8aaa84,6862,,0,384,0
imd7cb8207ad64c0,1404,,0,1094,9
im62ef4c0a7937be,23287,,1,416,1
im9f2bab68be84fd,20481,,1,1475,12
im2456eb9dde151c,10325,,0,672,3
imbfd7e45780f78c,21778,,1,1413,11
im1806402edf5155,10941,,0,1857,13
imc436bdb8d8b2e3,14817,,1,736,5
im4373300b360ece,17042,,1,642,2
imce2c129c5e02bf,8432,,0,715,4
im19245f2f1fbb47,2214,,0,359,0
im9acbf5f9441b4a,3799,,0,746,5
im5697e87edd2d4c,19325,,1,667,3
im90b9b97ea5aeab,20465,,1,411,1
imbfa605bd90fb08,6074,,0,964,8
im14ed47db0f54c8,11564,,0,1440,12
imc5bdd640985ba5,5061,,0,416,1
im6f876437254255,22650,,1,733,5
im2e6d75e7abdff5,1180,,0,205,0
im6e10e20c8feb73,14902,,1,868,7
ima0883ccd5d30e0,14764,,1,1203,10
im1253ca86e050f1,16623,,1,1475,12
ima70f5615a42e09,14750,,1,1105,9
im80ba7551ca4dfe,11826,,0,1196,10
imfe963d8106ede7,3221,,0,1324,11
im0f79637367e352,17184,,1,850,6
im91e2e267a0a6c8,12992,,1,1503,12
im63c3b137f79898,14041,,1,1164,10
im83083cd0195137,19817,,1,320,0
im12255e5a1b5497,11733,,0,731,4
imbe7587050491fd,1868,,0,1250,10
imecac3867d4b21e,3095,,0,821,6
im5c4684c806c1c5,16380,,1,940,8
imdc93875fdfedcb,696,,0,1059,9
imdb8f91305e4dcc,5667,,0,648,3
im01c5dfefc2fcb3,16322,,1,718,4
im22f57474ca149f,14993,,1,1628,12
im22159d6927e69b,13141,,1,672,3
imea6779c1706412,24235,,1,270,0
imd366cdc5fde4a6,12823,,1,918,7
ima99b662c3bee9e,22329,,1,364,0
imdc2390f224f093,22798,,1,1650,13
im66b18fda23cba6,5697,,0,1147,10
im702b714e0822fc,21146,,1,655,3
im2173f2e29033e8,16523,,1,811,6
im0b2d9cab5f628e,7895,,0,717,4
im963577a6cfddde,18149,,1,535,1
imd64a281fd7fae3,367,,0,1503,12
im1f09d1623e320f,22970,,1,371,0
imd6cba737127ae6,18372,,1,629,2
imbe22808fd99705,10342,,0,714,4
im251dca1636b324,13975,,1,1223,10
imc2d1f63e9661c2,16556,,1,1589,12
imc74cf97432b554,9521,,0,692,4
ima3dec1d300ad10,20921,,1,1708,13
im8e37274a2dca4f,24536,,1,2267,14
imd53c85d6d00a9c,22946,,1,1368,11
ime575d8e75c4aa5,22957,,1,2943,15
im28538ad7a0f5a6,4714,,0,799,6
ime814f3520e2653,14644,,1,1028,9
ima0c3a38b0e72a8,22864,,1,766,5
imbccb6d86779cce,7136,,0,2017,14
im7d3453109d83b1,2413,,0,1222,10
im03ef977d90ce85,20894,,1,851,6
ime78bfe3cf4b172,5410,,0,462,1
im2395c625f7c730,3969,,0,2653,15
im4a9deea755a758,15341,,1,794,6
im0fee800b11677e,12812,,1,2020,14
imb8a533a3db38f3,19834,,1,1626,12
im98228629154c82,9154,,0,878,7
imdc1f2a290e3952,12774,,1,296,0
im6f3fdb04aaa0af,3513,,0,479,1
im20550f3c541159,21481,,1,1300,11
imd0e72b1a6ef60a,17030,,1,403,1
im2b5a2ad70c0e34,3351,,0,1784,13
imfee6ba9ceebce7,1063,,0,648,3
imf70d772a310a24,24736,,1,619,2
ima9e39d5ab37aec,24435,,1,960,8
im345d5cab8cf66d,23429,,1,1359,11
im9a93918d49f496,19826,,1,436,1
imf1d1fe2cd3c292,15264,,1,2413,15
im4148eedbb5181e,20094,,1,805,6
im7a7525c4bedeba,23971,,1,1507,12
im5fe7a2486d28bb,9631,,0,557,1
im419f6e51cbb5bc,637,,0,772,5
imbef871c57b7f74,21515,,1,299,0
im46071015f8b746,7671,,0,803,6
im8c4caa3986dbf7,9286,,0,867,7
imf04e5f801025b8,3999,,0,673,3
im9c63543bc97dc4,10939,,0,737,5
imc4cca75d77056d,8623,,0,849,6
im4580486ec604b0,17378,,1,700,4
im35cee6d786e5c3,19314,,1,938,7
imbc719b6ff5c5c3,22388,,1,742,5
imd18300f075f46f,495,,0,1071,9
imb595a3b6a814de,20800,,1,461,1
im287e909fd530f9,3616,,0,617,2
imd44eee25426d79,23531,,1,1020,9
ima7a4c485431cef,6244,,0,781,5
im235c143711b82c,12590,,1,717,4
imac8e6bed4eb20d,2191,,0,1569,12
im4b806566ac160f,11030,,0,821,6
im01361ddeb1b734,3557,,0,675,3
ima796f2006ca203,13109,,1,725,4
imc7ac03ac74b9af,2372,,0,666,3
im03e31d89d3fc58,474,,0,1472,12
im795ed4881d81cf,7826,,0,574,2
imd66c5e79398416,5040,,0,1766,13
im9eb7627c87b8be,15266,,1,1549,12
im324a0c7611fd8a,23441,,1,1065,9
imce484115fba089,5720,,0,1021,9
imf40cb2c6368020,24820,,1,1683,13
im2d20cf400b92fd,19379,,1,2821,15
ime899ff20ea71ae,13841,,1,581,2
im2b67b899cb01fd,4662,,0,1300,11
im6c06265b44c65d,15994,,1,1610,12
im6d06e0fb0811b7,18488,,1,2192,14
ima29a50bebea36f,12743,,1,463,1
im45cdf65e4dcb05,13571,,1,1919,13
im661d31b360e21e,8673,,0,1248,10
im77d50608321e67,17893,,1,842,6
imeebefb98a74114,5113,,0,657,3
im3ea665f36e7b52,23843,,1,629,2
imd80c2a8bdeadfd,19389,,1,1931,14
imf7ad2b92e79155,2661,,0,1006,8
im0968a2fc609bf6,16516,,1,201,0
im379dd3354506fc,14678,,1,741,5
imf5deb88d7eb0c2,13009,,1,1471,12
im6d0e11af445bb5,11801,,0,726,4
imd8fc8cffcb812a,21896,,1,865,7
imaf81098baa28b9,7366,,0,865,7
imefaf3022143833,4184,,0,762,5
imae02ae34a28a63,1022,,0,1032,9
im14ef819a5a561a,20561,,1,1654,13
imdae35202bcca7d,22034,,1,1541,12
im6f8ad64ca2a6a9,12521,,1,1021,9
imdecfb403379023,13446,,1,1034,9
imceada74cbf666a,11379,,0,1686,13
im87b7fc85dfa77f,24879,,1,388,0
im050797b0d545fc,5352,,0,2280,14
im8e3706149c142c,319,,0,792,6
imcebc4f5a6de14a,7448,,0,2978,15
imcac81a074c3cd4,3543,,0,983,8
imb3aea2772f66b4,22757,,1,692,4
imc3d99a17490d6b,7166,,0,764,5
ime1f7c6dddea392,22381,,1,1461,12
im254e522098bec9,19274,,1,281,0
im470cd0c9a83698,24486,,1,1356,11
im41d5b898c378db,13868,,1,1855,13
imcbf7bab808d832,7436,,0,812,6
im089c01bd92aaa5,11152,,0,1344,11
im66c2fdcdb9dcde,10292,,0,886,7
im14e3b199421c1d,12041,,0,1182,10
im58582822450795,24369,,1,1942,14
im59595edfc1cd8f,24708,,1,825,6
ima15f6153c186e2,23875,,1,352,0
im6812958e96422f,22245,,1,733,5
im7f9d13e8155240,2513,,0,1470,12
im3089b6971d9e1c,935,,0,1001,8
ime943dead1f1f5b,249,,0,1277,11
imd5867787b5c6e8,6369,,0,1629,12
im1c80fb9888b7e0,21423,,1,568,2
imf17ff09bb11dfc,6896,,0,787,5
im4833e7c972d811,22193,,1,2820,15
im881d3c9503e6ca,20326,,1,2246,14
im8da677cc0de49c,5882,,0,1424,11
im2e0fe54b4bab6e,17047,,1,1623,12
im0a489de5b205ce,23790,,1,2737,15
imea08956a1ecef2,12062,,0,1270,11
im11a731c8ac2ba6,9013,,0,1088,9
im557015eaad0406,14309,,1,1174,10
imb8abf39bb04e97,19923,,1,758,5
im5ef60c9efa2a4c,12478,,0,911,7
im150abfd41e1ce4,4529,,0,986,8
im9576bde1826450,20400,,1,862,7
imd92c33635af366,13125,,1,1077,9
im525ff87726345a,23492,,1,730,4
im8876f4571f6c29,15220,,1,770,5
im82512a8f65cfe9,2975,,0,601,2
imd378929d7b32f9,15935,,1,2473,15
imef3646df62614d,414,,0,1062,9
im054050eccd446b,3274,,0,573,2
im32713434e05e7b,7981,,0,803,6
imdeb170e88dee11,15517,,1,897,7
imfe753f531a8b3d,19907,,1,1097,9
im86f8ea6fe16cdc,5765,,0,942,8
im3eb7641b4be20c,145,,0,675,3
imba49147d43c9b1,9055,,0,891,7
im3badeaa27cc9d1,11650,,0,2093,14
imac0e1a71694ec1,16362,,1,784,5
imc5acb37330abca,24836,,1,837,6
im4cb2a02d8af30c,20764,,1,2193,14
im08ccb857c4f062,8005,,0,997,8
im4c73b65746cc4a,18602,,1,732,5
im25b8d7f7cb703c,5781,,0,665,3
im28012cdebdda41,14188,,1,1935,14
im63b49625690451,8917,,0,562,2
imb6d2c712da83c3,5183,,0,582,2
im2b6476d4f979f2,9453,,0,1031,9
im6326fe815857a3,21479,,1,1068,9
im9ce6bfaf34a254,13506,,1,2267,14
imf9a9f67ca138b0,18236,,1,981,8
im6c5d043dfff93d,14319,,1,1354,11
imcf8f7a85d6caac,10412,,0,1426,12
im37fe301c4ee852,6207,,0,2154,14
im4af985687353bb,19293,,1,2390,15
im4e092f37f42398,3763,,0,969,8
imb355398893cebc,8487,,0,1671,13
im7fda953b953382,17097,,1,277,0
im4078bb598ba945,20651,,1,1317,11
ime0f6a33644158c,11896,,0,642,2
im4b8343cc9376f7,21799,,1,1573,12
im60ab17fad7f7be,7104,,0,1202,10
im96d3e4d643cc18,21640,,1,1817,13
